warning_feature,warning_state,context_feature,context_state,effect_type,research_period,direction,total_n,binary_n,favorable_n,adverse_n,both_n,unresolved_n,favorable_first_pct,avg_mfe_pct,avg_mae_pct,median_mfe_pct,median_mae_pct,symbol_n,trade_date_n
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,pd_level_structure_state,ALREADY_BEYOND_AT_C1_OPEN,RESCUE_CONTEXT,VALIDATION,BEAR,128,127,34,93,1,0,26.771653543307085,0.8333683584640141,2.472405708517284,0.6034311604535221,1.9235137740603083,77,64
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,pd_level_structure_state,ALREADY_BEYOND_AT_C1_OPEN,RESCUE_CONTEXT,VALIDATION,BULL,143,136,23,113,6,1,16.91176470588235,1.040951628834562,2.5172428233533166,0.5237952708769957,1.9906569588822094,81,84
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,pd_level_structure_state,C1_BREAK_HELD_THROUGH_C2,RESCUE_CONTEXT,DISCOVERY,BEAR,57,56,10,46,1,0,17.857142857142858,0.9129536975550834,1.9619878827461943,0.6392891970961138,1.4870286172773477,47,43
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,pd_level_structure_state,C1_BREAK_HELD_THROUGH_C2,RESCUE_CONTEXT,DISCOVERY,BULL,54,53,12,41,1,0,22.641509433962263,0.6843678211786978,2.0017726703696437,0.41685394134208825,1.5189779823894307,43,44
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,pd_level_structure_state,C1_BREAK_HELD_THROUGH_C2,RESCUE_CONTEXT,VALIDATION,BEAR,51,49,13,36,2,0,26.53061224489796,1.3514225935129898,2.0705285847991695,0.7903359829421716,1.8259693417493288,39,40
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,pd_level_structure_state,C1_BREAK_HELD_THROUGH_C2,RESCUE_CONTEXT,VALIDATION,BULL,45,45,5,40,0,0,11.11111111111111,0.623920629206158,2.429670568085417,0.25652985074626433,1.9637531543932143,41,34
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,pd_level_structure_state,C2_BREAK,ESCALATION_CONTEXT,DISCOVERY,BEAR,65,63,11,52,1,1,17.46031746031746,0.8268660717072756,1.8984980404587517,0.6622516556291344,1.4377164445377166,48,44
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,pd_level_structure_state,C2_BREAK,ESCALATION_CONTEXT,DISCOVERY,BULL,55,54,7,47,0,1,12.962962962962964,1.0066836328910285,1.9394452848344186,0.45900825860419525,1.468765305455007,44,44
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,pd_level_structure_state,C2_BREAK,ESCALATION_CONTEXT,VALIDATION,BEAR,50,50,7,43,0,0,14.0,1.1933881328574882,2.3030694381551995,0.5667144391917083,2.092405573731436,41,37
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,pd_level_structure_state,C2_BREAK,ESCALATION_CONTEXT,VALIDATION,BULL,58,58,8,50,0,0,13.793103448275861,1.028568433950696,1.8924149521561484,0.6570335918136114,1.4008793379634192,48,48
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,pd_level_structure_state,NOT_CLEARED,ESCALATION_CONTEXT,DISCOVERY,BEAR,593,580,96,484,1,12,16.551724137931036,0.7644269221278892,1.6945205562305512,0.46605876393110274,1.2668709116502452,112,147
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,pd_level_structure_state,NOT_CLEARED,ESCALATION_CONTEXT,DISCOVERY,BULL,457,446,70,376,0,11,15.695067264573991,0.7188627249987397,1.724143965121245,0.43429973312115716,1.3222072045601458,111,143
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,pd_level_structure_state,NOT_CLEARED,ESCALATION_CONTEXT,VALIDATION,BEAR,494,488,91,397,3,3,18.647540983606557,0.9035429153030428,2.1468818006919883,0.5050652249718208,1.690527561572085,109,146
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,pd_level_structure_state,NOT_CLEARED,ESCALATION_CONTEXT,VALIDATION,BULL,483,468,81,387,10,5,17.307692307692307,1.0951403746899164,2.097451866055474,0.6016424399455467,1.7019527235354517,108,143
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,c2_break_count_state,MULTIPLE_C2_LEVEL_BREAKS,ESCALATION_CONTEXT,DISCOVERY,BEAR,67,66,11,55,0,1,16.666666666666668,0.6302921840188972,1.8365023577946848,0.4849724522450686,1.416099360806524,50,47
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,c2_break_count_state,MULTIPLE_C2_LEVEL_BREAKS,ESCALATION_CONTEXT,DISCOVERY,BULL,52,51,8,43,0,1,15.686274509803921,0.7887073605424278,1.6944217253532385,0.4531163308621574,1.3165301812622858,41,42
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,c2_break_count_state,MULTIPLE_C2_LEVEL_BREAKS,ESCALATION_CONTEXT,VALIDATION,BEAR,65,64,6,58,1,0,9.375,0.8597564100685666,2.3349725257854343,0.4349420950584355,1.915113871635616,49,47
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,c2_break_count_state,MULTIPLE_C2_LEVEL_BREAKS,ESCALATION_CONTEXT,VALIDATION,BULL,52,50,8,42,2,0,16.0,0.9220872614028932,2.092620376723432,0.6904857053753326,1.6887212406464263,43,44
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,c2_break_count_state,NO_C2_LEVEL_BREAK,RESCUE_CONTEXT,DISCOVERY,BEAR,601,586,98,488,4,11,16.72354948805461,0.7876076385210166,1.7782274679168086,0.4707196425722063,1.4008177958640597,111,148
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,c2_break_count_state,NO_C2_LEVEL_BREAK,RESCUE_CONTEXT,DISCOVERY,BULL,504,490,91,399,2,12,18.571428571428573,0.6955915284607357,1.8297500601658496,0.40070073349435664,1.434661173681894,112,146
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,c2_break_count_state,NO_C2_LEVEL_BREAK,RESCUE_CONTEXT,VALIDATION,BEAR,521,515,118,397,3,3,22.9126213592233,0.9824785512686547,2.1454169012654174,0.5913879135095181,1.7069267697934993,109,151
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,c2_break_count_state,NO_C2_LEVEL_BREAK,RESCUE_CONTEXT,VALIDATION,BULL,556,537,89,448,14,5,16.573556797020483,1.0419155715411883,2.2082682713019426,0.5514650061791784,1.8017737826914006,110,153
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,DISCOVERY,BEAR,183,181,30,151,1,1,16.574585635359117,0.7657478793450547,1.8928366556829257,0.45737543067840297,1.4652014652014713,87,98
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,DISCOVERY,BULL,157,156,24,132,0,1,15.384615384615385,0.8210822757155317,1.7076173333989508,0.48076923076923506,1.2582591209422564,77,85
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,VALIDATION,BEAR,161,159,27,132,2,0,16.9811320754717,0.8373268027246973,2.2761733588413096,0.43669840270674865,1.836753818761136,82,92
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,VALIDATION,BULL,143,142,24,118,0,1,16.901408450704224,1.1247491057037744,2.073711019270596,0.6168687349269094,1.5660760665518123,74,96
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,relevant_level_cluster_state,MODERATE_CLUSTER,ESCALATION_CONTEXT,DISCOVERY,BEAR,505,493,77,416,2,10,15.61866125760649,0.7194531214191705,1.638681232797887,0.44180881727543464,1.3619043860687718,111,144
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,relevant_level_cluster_state,MODERATE_CLUSTER,ESCALATION_CONTEXT,DISCOVERY,BULL,415,406,67,339,1,8,16.502463054187192,0.7243039382861761,1.7847034996374238,0.41950000293355844,1.3570678416578235,109,133
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,relevant_level_cluster_state,MODERATE_CLUSTER,ESCALATION_CONTEXT,VALIDATION,BEAR,436,434,81,353,1,1,18.663594470046082,0.8195400976482827,1.9369398150290993,0.4705929992395287,1.562564609114831,106,137
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,relevant_level_cluster_state,MODERATE_CLUSTER,ESCALATION_CONTEXT,VALIDATION,BULL,412,406,54,352,5,1,13.300492610837438,0.7448663295501428,1.9825938561952872,0.4181015063367953,1.599829075999371,106,143
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,relevant_level_cluster_state,WIDE_CLUSTER,RESCUE_CONTEXT,DISCOVERY,BEAR,185,183,35,148,2,0,19.12568306010929,0.9872631265981786,2.500496707024685,0.5745816042683163,1.9112338076024602,75,99
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,relevant_level_cluster_state,WIDE_CLUSTER,RESCUE_CONTEXT,DISCOVERY,BULL,147,146,29,117,1,0,19.863013698630137,1.0153345028259104,2.2901285576451107,0.6435540793024603,2.0007364674113117,76,83
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,relevant_level_cluster_state,WIDE_CLUSTER,RESCUE_CONTEXT,VALIDATION,BEAR,208,203,52,151,5,0,25.61576354679803,1.259535136856165,2.9680697392883997,0.7761374835112375,2.2778008570460466,85,104
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,relevant_level_cluster_state,WIDE_CLUSTER,RESCUE_CONTEXT,VALIDATION,BULL,233,222,53,169,11,0,23.873873873873872,1.753348532816321,2.821997232569308,0.922336586017909,2.360652731939863,86,116
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,nearest_ahead_level,AH,ESCALATION_CONTEXT,DISCOVERY,BEAR,160,158,25,133,1,1,15.822784810126583,0.8290626302280053,1.960422381011967,0.5408304095564643,1.4869151137025782,87,98
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,nearest_ahead_level,AH,ESCALATION_CONTEXT,DISCOVERY,BULL,108,102,13,89,1,5,12.745098039215685,0.6550883101343091,1.8425204592598694,0.41992834697549264,1.4004369429140953,73,78
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,nearest_ahead_level,AH,ESCALATION_CONTEXT,VALIDATION,BEAR,160,160,20,140,0,0,12.5,0.9072080832214684,2.141443569631149,0.41723870392243534,1.750706228219438,81,93
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,nearest_ahead_level,AH,ESCALATION_CONTEXT,VALIDATION,BULL,142,137,27,110,3,2,19.708029197080293,0.8944738177748442,1.9789877833779022,0.5507867627817782,1.592140041460493,79,84
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,nearest_ahead_level,NONE_AHEAD,RESCUE_CONTEXT,DISCOVERY,BEAR,170,166,29,137,3,1,17.46987951807229,0.8464885409966995,2.0201693855799308,0.5618982802701595,1.5979885693768128,86,85
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,nearest_ahead_level,NONE_AHEAD,RESCUE_CONTEXT,DISCOVERY,BULL,172,169,42,127,1,2,24.85207100591716,0.825671878287235,1.8952578050590794,0.5424963337887394,1.6110199709540134,82,100
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,nearest_ahead_level,NONE_AHEAD,RESCUE_CONTEXT,VALIDATION,BEAR,173,171,43,128,2,0,25.146198830409357,1.003292463048748,2.504730283424924,0.6222775357809482,2.0093688362919075,85,85
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,nearest_ahead_level,NONE_AHEAD,RESCUE_CONTEXT,VALIDATION,BULL,164,163,25,138,1,0,15.337423312883436,0.9878929106410704,2.328084995705247,0.5933663005958609,1.6842943431256927,84,91
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,nearest_ahead_level,PM,ESCALATION_CONTEXT,DISCOVERY,BEAR,299,290,49,241,1,8,16.896551724137932,0.692069328341089,1.7407917621761881,0.4506468963512171,1.38697187461282,94,126
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,nearest_ahead_level,PM,ESCALATION_CONTEXT,DISCOVERY,BULL,229,225,33,192,0,4,14.666666666666666,0.6992698576022409,1.8887775825402653,0.37027894347074447,1.5230281861749655,96,117
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,nearest_ahead_level,PM,ESCALATION_CONTEXT,VALIDATION,BEAR,251,247,53,194,2,2,21.45748987854251,1.0025574553982846,2.0911753384376137,0.5469755469755495,1.729472029213382,99,119
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,nearest_ahead_level,PM,ESCALATION_CONTEXT,VALIDATION,BULL,293,281,44,237,9,3,15.658362989323843,1.1935420771478857,2.229819269319041,0.5747126436781531,1.8192114390882859,102,121
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,premarket_rvol_20d_discovery_state,HIGH,RESCUE_CONTEXT,DISCOVERY,BEAR,163,160,28,132,3,0,17.5,0.7490634402330292,2.2828267074468007,0.4506468963512171,1.862988722080895,87,88
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,premarket_rvol_20d_discovery_state,HIGH,RESCUE_CONTEXT,DISCOVERY,BULL,140,136,23,113,1,3,16.91176470588235,0.7328834997675824,2.0375689960825594,0.43732373137264335,1.7355291890860816,82,86
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,premarket_rvol_20d_discovery_state,HIGH,RESCUE_CONTEXT,VALIDATION,BEAR,130,127,34,93,2,1,26.771653543307085,1.094583310184388,2.349713984255496,0.7529884726083336,1.911828564343927,78,76
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,premarket_rvol_20d_discovery_state,HIGH,RESCUE_CONTEXT,VALIDATION,BULL,161,154,30,124,7,0,19.48051948051948,0.9735871032190409,2.627603399808924,0.5117243166213189,2.227393617021278,80,85
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,premarket_rvol_20d_discovery_state,MODERATE,ESCALATION_CONTEXT,DISCOVERY,BEAR,451,439,74,365,2,10,16.856492027334852,0.8364494611718565,1.7804839849078877,0.5187410720872313,1.3758401069706974,108,137
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,premarket_rvol_20d_discovery_state,MODERATE,ESCALATION_CONTEXT,DISCOVERY,BULL,393,388,67,321,1,4,17.2680412371134,0.7692325158197383,1.8334940222128293,0.4421768707483,1.4621270984907284,104,124
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,premarket_rvol_20d_discovery_state,MODERATE,ESCALATION_CONTEXT,VALIDATION,BEAR,484,478,90,388,4,2,18.828451882845187,0.9174587505314417,2.2412510040800786,0.5035765972486516,1.7720974010113855,107,138
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,premarket_rvol_20d_discovery_state,MODERATE,ESCALATION_CONTEXT,VALIDATION,BULL,475,461,71,390,9,5,15.401301518438178,1.150276182422278,2.0389556493674164,0.6004454547541983,1.652710445130013,111,147
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,weekday,FRIDAY,ESCALATION_CONTEXT,DISCOVERY,BEAR,177,175,24,151,0,2,13.714285714285714,0.6907061496693673,1.9234470229555491,0.36590807675143877,1.4214440365245136,86,32
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,weekday,FRIDAY,ESCALATION_CONTEXT,DISCOVERY,BULL,135,133,22,111,0,2,16.541353383458645,0.6453451122962812,1.8854454538390157,0.30160857908846256,1.6276006666308283,80,32
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,weekday,FRIDAY,ESCALATION_CONTEXT,VALIDATION,BEAR,132,132,21,111,0,0,15.909090909090908,0.9426769057702181,1.8813867817585421,0.5381584499202374,1.5977914997827765,76,29
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,weekday,FRIDAY,ESCALATION_CONTEXT,VALIDATION,BULL,133,130,26,104,2,1,20.0,1.1010805160138366,2.2383126525588417,0.543951660366993,1.8651916645227535,73,29
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,weekday,MONDAY,RESCUE_CONTEXT,DISCOVERY,BEAR,163,159,32,127,2,2,20.12578616352201,0.8191717037175045,1.7737091074149125,0.5966813277303307,1.4189949601213514,88,29
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,weekday,MONDAY,RESCUE_CONTEXT,DISCOVERY,BULL,142,139,25,114,0,3,17.985611510791365,0.7549781154867354,1.5900386705869733,0.5102810597219594,1.288855753622842,75,29
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,weekday,MONDAY,RESCUE_CONTEXT,VALIDATION,BEAR,127,124,27,97,3,0,21.774193548387096,0.759276857740505,2.455613439286596,0.44545527735286455,1.8513476722025586,80,29
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,weekday,MONDAY,RESCUE_CONTEXT,VALIDATION,BULL,134,129,22,107,4,1,17.05426356589147,1.0831015522563998,2.2113510036337267,0.5735962614981734,1.6426742532005694,85,30
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,weekday,WEDNESDAY,ESCALATION_CONTEXT,DISCOVERY,BEAR,181,175,28,147,0,6,16.0,0.7541997867441181,1.6695533931942272,0.4951178617220615,1.324142994065706,87,33
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,weekday,WEDNESDAY,ESCALATION_CONTEXT,DISCOVERY,BULL,135,132,19,113,1,2,14.393939393939394,0.7684268913543657,1.7513552938807808,0.3909409544351505,1.221498371335505,79,32
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,weekday,WEDNESDAY,ESCALATION_CONTEXT,VALIDATION,BEAR,163,162,38,124,0,1,23.45679012345679,1.1057523897827573,2.110331640570115,0.7234185733512781,1.6670322439131344,92,31
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,weekday,WEDNESDAY,ESCALATION_CONTEXT,VALIDATION,BULL,137,132,16,116,4,1,12.121212121212121,0.9424000772794684,1.9773054487142854,0.4035266191929405,1.5227664841347244,79,32
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,continuous_short_ma_state,BOTH_FAVORABLE,RESCUE_CONTEXT,DISCOVERY,BEAR,754,737,128,609,5,12,17.367706919945725,0.7858354684380685,1.817534670644878,0.481203614059603,1.4211064602234869,112,151
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,continuous_short_ma_state,BOTH_FAVORABLE,RESCUE_CONTEXT,DISCOVERY,BULL,630,617,118,499,1,12,19.124797406807133,0.7406271992119471,1.782800406434417,0.4464052892183436,1.3358626756123215,112,150
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,continuous_short_ma_state,BOTH_FAVORABLE,RESCUE_CONTEXT,VALIDATION,BEAR,667,658,140,518,6,3,21.27659574468085,0.957469468514793,2.2024084379747912,0.5485384337784333,1.7637485333636218,111,149
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,continuous_short_ma_state,BOTH_FAVORABLE,RESCUE_CONTEXT,VALIDATION,BULL,654,635,107,528,14,5,16.8503937007874,1.0773657917327468,2.2140464421271937,0.5977727698842521,1.766104069030165,112,154
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,continuous_short_ma_state,BOTH_OPPOSING,ESCALATION_CONTEXT,DISCOVERY,BEAR,60,59,7,52,0,1,11.864406779661017,0.5518366694883975,1.6300334417933657,0.35667995110132067,1.274319101679282,47,50
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,continuous_short_ma_state,BOTH_OPPOSING,ESCALATION_CONTEXT,DISCOVERY,BULL,53,51,2,49,1,1,3.9215686274509802,0.6579238191687934,1.9090386181056747,0.33003300330033003,1.4718804920913817,37,45
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,continuous_short_ma_state,BOTH_OPPOSING,ESCALATION_CONTEXT,VALIDATION,BEAR,59,59,6,53,0,0,10.169491525423728,0.7772896412973451,2.175597332696085,0.3579814465529877,1.8610518446994957,48,49
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,continuous_short_ma_state,BOTH_OPPOSING,ESCALATION_CONTEXT,VALIDATION,BULL,60,58,8,50,1,1,13.793103448275861,0.9051614406921249,1.866751443237454,0.437289525363914,1.5740998064782201,44,47
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,rth_short_ma_state,BOTH_FAVORABLE,RESCUE_CONTEXT,DISCOVERY,BEAR,606,595,103,492,4,7,17.310924369747898,0.7795155395354403,1.8337899158202478,0.4934423712028072,1.4638311362041923,112,143
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,rth_short_ma_state,BOTH_FAVORABLE,RESCUE_CONTEXT,DISCOVERY,BULL,562,552,110,442,2,8,19.92753623188406,0.7466090631016041,1.7717312226855495,0.4495989113505292,1.3108422123359427,111,150
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,rth_short_ma_state,BOTH_FAVORABLE,RESCUE_CONTEXT,VALIDATION,BEAR,541,534,114,420,6,1,21.348314606741575,0.9174575869748698,2.2223977596619253,0.5277466815928282,1.7642642642642643,111,143
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,rth_short_ma_state,BOTH_FAVORABLE,RESCUE_CONTEXT,VALIDATION,BULL,523,507,83,424,13,3,16.370808678500985,1.0268257231593736,2.2329634200413975,0.543951660366993,1.7930929906364979,112,146
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,rth_short_ma_state,BOTH_OPPOSING,ESCALATION_CONTEXT,DISCOVERY,BEAR,209,203,32,171,1,5,15.763546798029557,0.7968674880441424,1.739092598895885,0.4626448962886032,1.2643678160919523,95,104
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,rth_short_ma_state,BOTH_OPPOSING,ESCALATION_CONTEXT,DISCOVERY,BULL,135,131,13,118,0,4,9.923664122137405,0.7067328786874877,1.8888121857023175,0.30977283325559585,1.6512784090909085,78,78
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,rth_short_ma_state,BOTH_OPPOSING,ESCALATION_CONTEXT,VALIDATION,BEAR,185,183,35,148,0,2,19.12568306010929,1.0115905403817935,2.071548504887092,0.585902164080429,1.729472029213382,91,91
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,rth_short_ma_state,BOTH_OPPOSING,ESCALATION_CONTEXT,VALIDATION,BULL,205,200,31,169,2,3,15.5,1.1096455785016046,2.0300091963211617,0.6437623735707226,1.6021573604060952,91,97
