warning_feature,warning_state,context_feature,context_state,research_period_discovery,parent_favorable_first_pct_discovery,context_effect_pp_discovery,total_n_discovery,binary_n_discovery,favorable_n_discovery,adverse_n_discovery,both_n_discovery,unresolved_n_discovery,favorable_first_pct_discovery,avg_mfe_pct_discovery,avg_mae_pct_discovery,median_mfe_pct_discovery,median_mae_pct_discovery,symbol_n_discovery,trade_date_n_discovery,research_period_validation,parent_favorable_first_pct_validation,context_effect_pp_validation,total_n_validation,binary_n_validation,favorable_n_validation,adverse_n_validation,both_n_validation,unresolved_n_validation,favorable_first_pct_validation,avg_mfe_pct_validation,avg_mae_pct_validation,median_mfe_pct_validation,median_mae_pct_validation,symbol_n_validation,trade_date_n_validation,passes_sample_gate,same_effect_direction,effect_difference_pp,effect_type
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,c2_break_count_state,ONE_C2_LEVEL_BREAK,DISCOVERY,44.79371316306483,6.9304247679696545,118,116,60,56,0,2,51.724137931034484,1.435966086023354,1.0885275494353672,1.0296968717814075,0.7685687173253729,70,82,VALIDATION,35.602094240837694,-1.6735228122662633,113,112,38,74,1,0,33.92857142857143,1.5062272536476693,1.415280132303775,1.1737089201877855,1.0068230986853146,73,80,True,False,-8.603947580235918,NON_REPLICATING
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,relevant_level_cluster_state,MODERATE_CLUSTER,DISCOVERY,44.79371316306483,0.6608322914806237,302,297,135,162,0,5,45.45454545454545,1.2913907065459207,1.0005187565106664,0.9572442177148806,0.7470692498976655,101,129,VALIDATION,35.602094240837694,1.8582232194797683,321,315,118,197,2,4,37.46031746031746,1.6198533044979389,1.2337114535117364,1.1690541716651441,0.9070589217313857,104,133,True,True,1.1973909279991446,RESCUE_CONTEXT
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,relevant_level_cluster_state,TIGHT_CLUSTER,DISCOVERY,44.79371316306483,9.287919489996398,101,98,53,45,0,3,54.08163265306123,1.0013576764091796,0.960178776376762,0.8478190409580036,0.5779391034677259,64,72,VALIDATION,35.602094240837694,13.748555109811655,79,77,38,39,0,2,49.35064935064935,1.269316717161884,1.0049010151252127,0.9517453113528584,0.6132584130394325,48,59,True,True,4.460635619815257,RESCUE_CONTEXT
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,relevant_level_cluster_state,WIDE_CLUSTER,DISCOVERY,44.79371316306483,-9.079427448779114,113,112,40,72,1,0,35.714285714285715,2.0185999651914717,1.5515397384358156,1.574400654296368,1.129767827529025,55,72,VALIDATION,35.602094240837694,-9.082757224263108,186,181,48,133,5,0,26.519337016574585,2.1857909651722705,1.8920982784441474,1.6503595477868664,1.5352253365355912,75,100,True,True,-0.0033297754839942684,ESCALATION_CONTEXT
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,nearest_ahead_level,AH,DISCOVERY,44.79371316306483,-1.6358184262227269,97,95,41,54,0,2,43.1578947368421,1.3056425242591474,0.9944833530359947,0.9871668716687189,0.6691318894171554,67,61,VALIDATION,35.602094240837694,1.6706330318895795,112,110,41,69,1,1,37.27272727272727,1.6101248451726866,1.3579170691757578,1.1821769573632583,0.9512948346189181,71,83,True,False,3.3064514581123063,NON_REPLICATING
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,nearest_ahead_level,NONE_AHEAD,DISCOVERY,44.79371316306483,0.6608322914806237,111,110,50,60,1,0,45.45454545454545,1.4926064445725316,1.0966074029622324,1.023890784982923,0.8617662454302276,67,75,VALIDATION,35.602094240837694,-0.6020942408376939,143,140,49,91,2,1,35.0,1.9317945575901185,1.373565274098862,1.4146584204165842,1.0121457489878543,82,91,True,False,-1.2629265323183176,NON_REPLICATING
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,nearest_ahead_level,PD,DISCOVERY,44.79371316306483,-3.3122316815833486,137,135,56,79,0,2,41.48148148148148,1.299570268852309,1.1507463196779417,0.961247401806793,0.8626538722496855,75,82,VALIDATION,35.602094240837694,-0.4875904240438018,133,131,46,85,1,1,35.11450381679389,1.7464505678168383,1.2196892017489105,1.1770096509063874,0.8907863442305665,75,76,True,True,2.8246412575395468,ESCALATION_CONTEXT
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,nearest_ahead_level,PM,DISCOVERY,44.79371316306483,3.135280919775404,173,169,81,88,0,4,47.928994082840234,1.4469026728379975,1.1745491161603188,0.9777153086759839,0.7262709742048504,82,110,VALIDATION,35.602094240837694,-0.18542757417102962,198,192,68,124,3,3,35.416666666666664,1.7068056616530407,1.5990587211431482,1.3157783807375614,1.1632867730310195,88,100,True,False,-3.3207084939464337,NON_REPLICATING
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,premarket_rvol_20d_discovery_state,HIGH,DISCOVERY,44.79371316306483,0.10424602060864174,99,98,44,54,1,0,44.89795918367347,1.6440423390036105,1.3309392526213755,1.0650887573964527,0.9709834029581277,64,66,VALIDATION,35.602094240837694,2.044964582691719,89,85,32,53,4,0,37.64705882352941,2.1706027087814315,1.5263398291925803,1.7337018680899783,1.1308547840267262,65,57,True,True,1.9407185620830774,RESCUE_CONTEXT
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,premarket_rvol_20d_discovery_state,LOW,DISCOVERY,44.79371316306483,0.567111579203214,101,97,44,53,0,4,45.36082474226804,1.2100818298887466,0.9657339974913669,1.0528813998144502,0.5917343081975242,61,66,VALIDATION,35.602094240837694,-9.411618050361504,86,84,22,62,0,2,26.19047619047619,1.9330623550153077,1.2400613414809394,1.3730900463830082,0.9303640058622709,62,61,True,False,-9.978729629564718,NON_REPLICATING
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,premarket_rvol_20d_discovery_state,MODERATE,DISCOVERY,44.79371316306483,-0.0020464963981652318,292,288,129,159,0,4,44.791666666666664,1.4161755427470193,1.0791515194935855,0.9385022837449863,0.8280907334775983,99,119,VALIDATION,35.602094240837694,1.647905759162306,407,400,149,251,3,4,37.25,1.6277667294515397,1.4241669125417855,1.1897085246556078,0.9955936587001283,106,142,True,False,1.6499522555604713,NON_REPLICATING
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,premarket_rvol_20d_discovery_state,UNKNOWN,DISCOVERY,44.79371316306483,-2.486020855372523,26,26,11,15,0,0,42.30769230769231,0.8530851758529902,1.3316610160246642,0.839230240368249,0.7936994865890131,22,18,VALIDATION,35.602094240837694,-10.602094240837694,4,4,1,3,0,0,25.0,1.2194971055072616,1.3033457481909008,0.7487478623568127,0.8417430289222511,3,4,False,True,-8.116073385465171,ESCALATION_CONTEXT
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL,DISCOVERY,44.79371316306483,0.567111579203214,101,97,44,53,0,4,45.36082474226804,1.2100818298887466,0.9657339974913669,1.0528813998144502,0.5917343081975242,61,66,VALIDATION,35.602094240837694,-9.411618050361504,86,84,22,62,0,2,26.19047619047619,1.9330623550153077,1.2400613414809394,1.3730900463830082,0.9303640058622709,62,61,True,False,-9.978729629564718,NON_REPLICATING
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,low_premarket_rvol_candidate,OTHER,DISCOVERY,44.79371316306483,-0.13351898830755005,417,412,184,228,1,4,44.66019417475728,1.435164663346918,1.1546724607153103,0.9777153086759839,0.8433219178082146,107,141,VALIDATION,35.602094240837694,1.6167196650927735,500,489,182,307,7,4,37.21881390593047,1.7211253767807062,1.4413871223908195,1.2701754831625158,1.045886911018183,109,145,True,False,1.7502386534003236,NON_REPLICATING
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,low_premarket_rvol_market_aligned_candidate,LOW_PREMARKET_RVOL_MARKET_ALIGNED,DISCOVERY,44.79371316306483,1.9804803853222666,65,62,29,33,0,3,46.774193548387096,1.371021822704933,0.9777667693064915,1.2118780096308228,0.5917343081975242,42,46,VALIDATION,35.602094240837694,-1.602094240837694,50,50,17,33,0,0,34.0,1.7783612587010944,1.3113562994800432,1.1910278907892864,1.1291859915571953,42,41,False,False,-3.5825746261599605,NON_REPLICATING
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,low_premarket_rvol_market_aligned_candidate,OTHER,DISCOVERY,44.79371316306483,-0.27469750310957153,453,447,199,248,1,5,44.51901565995526,1.3941843509020033,1.1379309268432463,0.9595812736260491,0.8305358154945954,107,147,VALIDATION,35.602094240837694,0.15316388535733694,536,523,187,336,7,6,35.75525812619503,1.749791022363087,1.4212145925163588,1.2797201277677366,1.021674587559613,110,147,True,False,0.42786138846690847,NON_REPLICATING
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,weekday,FRIDAY,DISCOVERY,44.79371316306483,-0.6760661042413005,104,102,45,57,1,1,44.11764705882353,1.322877825020184,1.3227848473395416,0.9161287252965183,0.8304748725826527,68,30,VALIDATION,35.602094240837694,-5.777532837328923,115,114,34,80,1,0,29.82456140350877,1.637988703160206,1.4083497437802286,1.2809092790467183,1.0941593465865433,72,29,True,True,-5.101466733087623,ESCALATION_CONTEXT
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,weekday,MONDAY,DISCOVERY,44.79371316306483,2.119867083848753,83,81,38,43,0,2,46.91358024691358,1.2817661588720022,1.0519013083453919,1.0060807075732412,0.7848990342405666,57,30,VALIDATION,35.602094240837694,2.731239092495642,122,120,46,74,1,1,38.333333333333336,1.82190173367219,1.303882482734419,1.1302612257154436,0.967136687516887,77,30,True,True,0.6113720086468888,RESCUE_CONTEXT
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,weekday,THURSDAY,DISCOVERY,44.79371316306483,-4.4428359700823705,115,114,46,68,0,1,40.35087719298246,1.6000872851910937,1.074257743527501,1.1035255991829065,0.8218954248365969,77,28,VALIDATION,35.602094240837694,1.4668712764036869,121,116,43,73,2,3,37.06896551724138,1.8186543080763824,1.5101334239732338,1.1770096509063874,0.9955936587001283,72,31,True,False,5.909707246486057,NON_REPLICATING
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,weekday,TUESDAY,DISCOVERY,44.79371316306483,-2.591878300679511,112,109,46,63,0,3,42.20183486238532,1.4892850816915288,1.0535911547249923,0.9788047558188661,0.836928866651405,66,33,VALIDATION,35.602094240837694,1.897905759162306,105,104,39,65,1,0,37.5,1.7821369401492626,1.383642172784981,1.3621621621621647,0.9611493322541367,71,29,True,False,4.489784059841817,NON_REPLICATING
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,weekday,WEDNESDAY,DISCOVERY,44.79371316306483,6.662597516546818,104,103,53,50,0,1,51.45631067961165,1.2106353605723639,1.0828679549429887,0.9050052832187683,0.7440167841825236,66,30,VALIDATION,35.602094240837694,-0.3079765937788679,123,119,42,77,2,2,35.294117647058826,1.6990551915229575,1.4495640706606576,1.4275526417856255,1.1143062544931617,74,30,True,False,-6.9705741103256855,NON_REPLICATING
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,continuous_short_ma_state,BOTH_FAVORABLE,DISCOVERY,44.79371316306483,0.21737331143627614,460,451,203,248,1,8,45.011086474501106,1.4052560027346548,1.1408203153388958,0.986684493597629,0.8114196112105909,105,146,VALIDATION,35.602094240837694,0.48235873421029396,534,521,188,333,7,6,36.08445297504799,1.813703360496632,1.4082455706030643,1.326203328171216,1.0142455484251922,111,146,True,True,0.2649854227740178,RESCUE_CONTEXT
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,continuous_short_ma_state,BOTH_OPPOSING,DISCOVERY,44.79371316306483,-1.9365703059219754,35,35,15,20,0,0,42.857142857142854,1.3015244185138821,0.9069469680462894,0.9789413773477513,0.7022877049726008,28,33,VALIDATION,35.602094240837694,-2.268760907504358,39,39,13,26,0,0,33.333333333333336,1.1641410655018198,1.3562161434705469,0.8721848351595033,1.1610015386767358,34,35,False,True,-0.3321906015823828,ESCALATION_CONTEXT
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,continuous_short_ma_state,EMA20_ONLY_OPPOSING,DISCOVERY,44.79371316306483,-4.7937131630648295,20,20,8,12,0,0,40.0,1.3285166149637484,1.0162841369829285,0.9686975918624406,0.9760969719028922,19,20,VALIDATION,35.602094240837694,-5.602094240837694,10,10,3,7,0,0,30.0,1.0649609002689693,1.7758306302689018,1.0739731258972505,1.6977992846888563,10,9,False,True,-0.8083810777728644,ESCALATION_CONTEXT
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,continuous_short_ma_state,EMA9_ONLY_OPPOSING,DISCOVERY,44.79371316306483,21.872953503601842,3,3,2,1,0,0,66.66666666666667,0.7134937430753941,0.730459395913924,0.7779101548812006,0.8305358154945954,3,3,VALIDATION,35.602094240837694,-35.602094240837694,3,3,0,3,0,0,0.0,0.7457819530691537,1.5616553208979191,0.625362645864243,1.4533997357455095,3,3,False,False,-57.475047744439536,NON_REPLICATING
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,rth_short_ma_state,BOTH_FAVORABLE,DISCOVERY,44.79371316306483,0.8527248316581222,383,379,173,206,1,3,45.64643799472295,1.406503726026479,1.1101331286456437,1.0195035460992927,0.8042780571273831,104,133,VALIDATION,35.602094240837694,0.14790575916230608,408,400,143,257,5,3,35.75,1.7039100017464812,1.348131067373369,1.2111116821074257,0.9774873570886462,108,140,True,True,-0.7048190724958161,RESCUE_CONTEXT
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,rth_short_ma_state,BOTH_OPPOSING,DISCOVERY,44.79371316306483,-1.4603798297314938,125,120,52,68,0,5,43.333333333333336,1.351284769205809,1.1378272403838638,0.8970485707645861,0.734149054505008,73,80,VALIDATION,35.602094240837694,1.1720993075494022,160,155,57,98,2,3,36.774193548387096,1.9409618267487283,1.5372422704701054,1.5010349057214312,1.1428993291657494,81,91,True,False,2.632479137280896,NON_REPLICATING
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,rth_short_ma_state,EMA20_ONLY_OPPOSING,DISCOVERY,44.79371316306483,-16.222284591636257,7,7,2,5,0,0,28.571428571428573,1.3012188694181124,0.9657708379420978,0.665637661585952,0.8449648920425614,7,7,VALIDATION,35.602094240837694,-12.07268247613181,17,17,4,13,0,0,23.529411764705884,1.1837812944008816,1.6693775792305703,0.7322568531731142,1.5440335493709536,16,15,False,True,4.149602115504447,ESCALATION_CONTEXT
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,rth_short_ma_state,EMA9_ONLY_OPPOSING,DISCOVERY,44.79371316306483,5.2062868369351705,2,2,1,1,0,0,50.0,1.8231193831909536,1.155667965882789,1.8231193831909536,1.155667965882789,2,2,VALIDATION,35.602094240837694,-35.602094240837694,1,1,0,1,0,0,0.0,0.9325959244936746,2.963178952299469,0.9325959244936746,2.963178952299469,1,1,False,False,-40.808381077772864,NON_REPLICATING
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,market_prior_5d_consensus,CONSENSUS_ALIGNED,DISCOVERY,17.124183006535947,-0.9582316474515409,712,699,113,586,0,13,16.165951359084406,0.7387652136609651,1.7850001346672233,0.4082453487197328,1.4172021135230888,112,141,VALIDATION,18.541240627130197,-1.3641434234018348,768,751,129,622,11,6,17.177097203728362,0.9526548711737496,2.1449696474489928,0.5366485873563167,1.731960026471686,112,144,True,True,-0.40591177595029393,ESCALATION_CONTEXT
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,market_prior_5d_consensus,CONSENSUS_OPPOSING,DISCOVERY,17.124183006535947,1.0204281803671904,752,733,133,600,7,12,18.144611186903138,0.7619785798195451,1.8047705772944447,0.49612192337220284,1.4058356024684269,112,144,VALIDATION,18.541240627130197,1.0533539674643961,604,592,116,476,9,3,19.594594594594593,1.1104713449152328,2.222750197723888,0.6205827343915149,1.7741894802685731,111,140,True,True,0.03292578709720573,RESCUE_CONTEXT
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,market_prior_5d_consensus,MIXED,DISCOVERY,17.124183006535947,0.18350930115635933,53,52,9,43,0,1,17.307692307692307,0.9561107681286717,1.9570391522954316,0.4297626962503332,1.4509379603436356,47,6,VALIDATION,18.541240627130197,3.2329529212568993,126,124,27,97,2,0,21.774193548387096,0.7007475492012103,2.2164731431105205,0.3877267068150688,1.7438319922324133,72,13,False,True,3.04944362010054,RESCUE_CONTEXT
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,positive_candidate_state,OTHER,DISCOVERY,17.124183006535947,-0.6516372494644003,1231,1202,198,1004,2,27,16.472545757071547,0.7312722516447823,1.7627728032426413,0.4203566910174269,1.4154092669248262,112,158,VALIDATION,18.541240627130197,-0.5843371953664303,1277,1253,225,1028,15,9,17.956903431763767,0.9404172408878405,2.130295444143492,0.534654114868631,1.7069267697934993,112,159,True,True,0.06730005409797002,ESCALATION_CONTEXT
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,positive_candidate_state,POSITIVE_CANDIDATE,DISCOVERY,17.124183006535947,2.388012115415272,333,328,64,264,5,0,19.51219512195122,0.8288838366533647,1.9416697740964612,0.5611735418629874,1.3753946571904685,98,130,VALIDATION,18.541240627130197,3.421376195299711,221,214,47,167,7,0,21.962616822429908,1.3110633845059751,2.4831047173155683,0.7443019943020056,1.9969040247678118,92,109,True,True,1.0333640798844392,RESCUE_CONTEXT
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,negative_candidate_state,NEGATIVE_CANDIDATE,DISCOVERY,17.124183006535947,-3.5439360929557004,82,81,11,70,0,1,13.580246913580247,0.6086244630404312,1.6729490709233932,0.26746394617123653,1.3985768761449737,53,53,VALIDATION,18.541240627130197,-6.962293258709144,95,95,11,84,0,0,11.578947368421053,0.5278600230430577,1.9661143018219027,0.29664324746291604,1.5064869416913282,58,53,True,True,-3.4183571657534433,ESCALATION_CONTEXT
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,negative_candidate_state,OTHER,DISCOVERY,17.124183006535947,0.1981082287987661,1482,1449,251,1198,7,26,17.322291235334713,0.759991399062741,1.8079403048246254,0.45984899069190127,1.4088792805748573,112,158,VALIDATION,18.541240627130197,0.4820829880301538,1403,1372,261,1111,22,9,19.02332361516035,1.0267363666432663,2.196986861029864,0.5729234793982989,1.7731407719586725,112,159,True,True,0.2839747592313877,RESCUE_CONTEXT
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,session_level_clear_state,ALL_3_CLEARED,DISCOVERY,17.124183006535947,5.063316993464053,327,320,71,249,4,3,22.1875,0.861242223267009,1.9768782726182483,0.5640765623019308,1.6185862144901992,100,137,VALIDATION,18.541240627130197,1.700451215770105,334,331,67,264,3,0,20.241691842900302,1.0003587958671267,2.4185810170762263,0.6146766563174406,1.8506579444584337,106,129,True,True,-3.3628657776939477,RESCUE_CONTEXT
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,session_level_clear_state,INCOMPLETE,DISCOVERY,17.124183006535947,-5.457516339869281,60,60,7,53,0,0,11.666666666666666,0.49212717533976286,1.4934277813924182,0.285138379134538,1.2563623999928915,38,40,VALIDATION,18.541240627130197,-6.041240627130197,8,8,1,7,0,0,12.5,0.7677691979682013,2.295033622601199,0.3332090975060617,2.429847800523417,5,8,False,True,-0.5837242872609156,ESCALATION_CONTEXT
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,session_level_clear_state,NONE_CLEARED,DISCOVERY,17.124183006535947,-4.080704745666383,428,414,54,360,1,13,13.043478260869565,0.7272112714518437,1.75162719699546,0.43174341049768516,1.3811757336890866,109,144,VALIDATION,18.541240627130197,-0.713371774671181,500,488,87,401,6,6,17.827868852459016,1.0128994909605087,2.0933949654444324,0.5816022782195567,1.7044397466644754,108,150,True,True,3.367332970995202,ESCALATION_CONTEXT
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,session_level_clear_state,ONE_OF_3_CLEARED,DISCOVERY,17.124183006535947,0.9360176623603742,305,299,54,245,1,5,18.06020066889632,0.7211707880450406,1.9327053475592664,0.46251940929663266,1.4840725832379487,105,133,VALIDATION,18.541240627130197,-0.6307928659361686,273,268,48,220,3,2,17.91044776119403,1.1115312008680613,2.1392692155106174,0.5469755469755495,1.6909347111319954,101,123,True,False,-1.5668105282965428,NON_REPLICATING
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,session_level_clear_state,TWO_OF_3_CLEARED,DISCOVERY,17.124183006535947,0.26712134129013876,444,437,76,361,1,6,17.391304347826086,0.7519304218839488,1.6696687437307827,0.4363861894880316,1.2587987173547956,110,141,VALIDATION,18.541240627130197,0.007146469643995346,383,372,69,303,10,1,18.548387096774192,0.8890289030521983,2.1208070951882405,0.4641496363006692,1.7910572678007244,110,142,True,True,-0.2599748716461434,RESCUE_CONTEXT
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,pd_level_structure_state,ALREADY_BEYOND_AT_C1_OPEN,DISCOVERY,17.124183006535947,7.1748824140248,219,214,52,162,3,2,24.299065420560748,0.7638259454739944,2.0833702994925747,0.47033696121424035,1.7064649877149851,97,106,VALIDATION,18.541240627130197,3.131763175151171,271,263,57,206,7,1,21.673003802281368,0.9429049181060375,2.496065145497183,0.5687503631351603,1.939331086336521,101,113,True,True,-4.043119238873629,RESCUE_CONTEXT
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,pd_level_structure_state,C1_BREAK_HELD_THROUGH_C2,DISCOVERY,17.124183006535947,3.0593032319961644,111,109,22,87,2,0,20.18348623853211,0.801749757696301,1.9813426442927375,0.5393568271219484,1.4889921671735287,63,74,VALIDATION,18.541240627130197,0.6076955430825706,96,94,18,76,2,0,19.148936170212767,1.0104060477441625,2.238876389464598,0.473066551796919,1.8416159877272271,66,66,True,True,-2.451607688913594,RESCUE_CONTEXT
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,pd_level_structure_state,C2_BREAK,DISCOVERY,17.124183006535947,-1.7395676219205622,120,117,18,99,1,2,15.384615384615385,0.9092824539164955,1.9172655274642658,0.5871116192929442,1.4514281111203213,72,78,VALIDATION,18.541240627130197,-4.6523517382413075,108,108,15,93,0,0,13.88888888888889,1.104873850111248,2.0825327697483016,0.630053815980691,1.6405612685621547,69,71,True,True,-2.9127841163207453,ESCALATION_CONTEXT
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,pd_level_structure_state,FAILED_BREAK,DISCOVERY,17.124183006535947,-8.033273915626856,44,44,4,40,0,0,9.090909090909092,0.5921580749919598,1.7883651627908639,0.3795461506583533,1.729787628966798,38,38,VALIDATION,18.541240627130197,3.1978898076524125,46,46,10,36,0,0,21.73913043478261,0.9457007446189059,1.7227225413084652,0.544973046847106,1.4019452517394808,35,41,False,False,11.231163723279268,NON_REPLICATING
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,pd_level_structure_state,NOT_CLEARED,DISCOVERY,17.124183006535947,-0.9448457745671348,1050,1026,166,860,1,23,16.179337231968812,0.744595647758345,1.7074137922905959,0.4567502696398106,1.294169562886558,112,157,VALIDATION,18.541240627130197,-0.5496088279670168,977,956,172,784,13,8,17.99163179916318,0.9982630513151819,2.122445098103005,0.5508630187293374,1.6909347111319954,112,159,True,True,0.395236946600118,ESCALATION_CONTEXT
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,c2_break_count_state,MULTIPLE_C2_LEVEL_BREAKS,DISCOVERY,17.124183006535947,-0.8848667672197088,119,117,19,98,0,2,16.23931623931624,0.6995156224997677,1.7744167032824565,0.48110400708994805,1.4028325564718516,69,77,VALIDATION,18.541240627130197,-6.260538872744231,117,114,14,100,3,0,12.280701754385966,0.8874590106616004,2.2272604595356564,0.4404145077720251,1.8221843716356323,73,73,True,True,-5.375672105524522,ESCALATION_CONTEXT
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,c2_break_count_state,NO_C2_LEVEL_BREAK,DISCOVERY,17.124183006535947,0.44087275554583627,1105,1076,189,887,6,23,17.565055762081784,0.7456382996337934,1.801727365196009,0.4392386530014569,1.4108827493261433,112,158,VALIDATION,18.541240627130197,1.1355654565199949,1077,1052,207,845,17,8,19.67680608365019,1.0131628439998792,2.1778638480995007,0.568940085692212,1.7580383992597852,112,159,True,True,0.6946927009741586,RESCUE_CONTEXT
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,c2_break_count_state,ONE_C2_LEVEL_BREAK,DISCOVERY,17.124183006535947,-1.1004441341323847,340,337,54,283,1,2,16.023738872403563,0.7912993506102456,1.807308909804737,0.471644980754913,1.3980966145319291,104,136,VALIDATION,18.541240627130197,-1.5977190324458128,304,301,51,250,2,1,16.943521594684384,0.9725287412970922,2.180936139898507,0.5182958959097506,1.6991732150925858,97,131,True,True,-0.4972748983134281,ESCALATION_CONTEXT
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,relevant_level_cluster_state,MODERATE_CLUSTER,DISCOVERY,17.124183006535947,-1.1063854536994633,920,899,144,755,3,18,16.017797552836484,0.7216412616363524,1.7045499727309388,0.43174341049768516,1.3612897815756857,112,157,VALIDATION,18.541240627130197,-2.469812055701624,848,840,135,705,6,2,16.071428571428573,0.7832599178647524,1.9591207878598413,0.44444840776597117,1.5805382361788007,111,158,True,True,-1.3634266020021606,ESCALATION_CONTEXT
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,relevant_level_cluster_state,TIGHT_CLUSTER,DISCOVERY,17.124183006535947,1.889901500506305,294,284,54,230,1,9,19.014084507042252,0.60430555147876,1.4126802242879304,0.3988305170895887,1.1623136104874408,93,121,VALIDATION,18.541240627130197,-2.6996564687143554,209,202,32,170,0,7,15.841584158415841,0.7461239120956837,1.592991079579899,0.5087050685828405,1.2924213117636707,86,111,True,False,-4.58955796922066,NON_REPLICATING
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,relevant_level_cluster_state,WIDE_CLUSTER,DISCOVERY,17.124183006535947,2.328704531457973,332,329,64,265,3,0,19.45288753799392,0.9996923202893732,2.407351773413849,0.5810603761851771,1.9390002203454635,97,128,VALIDATION,18.541240627130197,6.164641725810981,441,425,105,320,16,0,24.705882352941178,1.5204388131797846,2.8908931087542764,0.871018874091019,2.3249828414550517,101,146,True,True,3.835937194353008,RESCUE_CONTEXT
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,nearest_ahead_level,AH,DISCOVERY,17.124183006535947,-2.5087983911513323,268,260,38,222,2,6,14.615384615384615,0.7589535758618889,1.912909666276047,0.47851011430773727,1.4623610057824385,103,130,VALIDATION,18.541240627130197,-2.7163248022143716,302,297,47,250,3,2,15.824915824915825,0.9012204484750422,2.065057074108099,0.520311574378297,1.6688160846941147,103,127,True,True,-0.20752641106303926,ESCALATION_CONTEXT
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,nearest_ahead_level,NONE_AHEAD,DISCOVERY,17.124183006535947,4.069846844210321,342,335,71,264,4,3,21.19402985074627,0.8360193422071444,1.9573483567799705,0.5459826005423098,1.6110199709540134,101,139,VALIDATION,18.541240627130197,1.8180408099955514,337,334,68,266,3,0,20.35928143712575,0.9957983188503531,2.4187664045346366,0.6144067796610151,1.8572626337051252,106,130,True,True,-2.25180603421477,RESCUE_CONTEXT
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,nearest_ahead_level,PD,DISCOVERY,17.124183006535947,-0.21942110177404217,426,420,71,349,0,6,16.904761904761905,0.7507858203041531,1.5996470039734305,0.4300425369604319,1.2085139731382513,110,139,VALIDATION,18.541240627130197,0.9392788533892826,315,308,60,248,5,2,19.48051948051948,0.8938268755182897,2.0703487432725134,0.5230104602092059,1.6477754891864083,104,141,True,False,1.1586999551633248,NON_REPLICATING
