time,open,high,low,close,EXP_event_flag,EXP_event_id,EXP_direction,EXP_signal_time,EXP_signal_price,EXP_orb_high,EXP_orb_low,EXP_host_seconds,EXP_ltf_bars_in_host,DIAG_first_1m_time_seen,DIAG_last_1m_time_seen,DIAG_1m_bars_processed,DIAG_1m_intrabar_count,1M breakout found,Volume,Volume MA
1787685360,212.18,212.34,211.92,211.92,,,,,,,,,,1780925400000,1787685420000,21408,2,0,54574,33551.3
1787685480,211.91,211.97,211.71,211.94,,,,,,,,,,1780925400000,1787685540000,21410,2,0,44031,34588.1
1787685600,211.95,211.965,211.75,211.84,,,,,,,,,,1780925400000,1787685660000,21412,2,0,37146,35335.95
1787685720,211.84,211.99,211.775,211.885,,,,,,,,,,1780925400000,1787685780000,21414,2,0,29168,35561.2
1787685840,211.9,211.92,211.76,211.89,,,,,,,,,,1780925400000,1787685900000,21416,2,0,33196,35670.85
1787685960,211.9,211.93,211.83,211.91,,,,,,,,,,1780925400000,1787686020000,21418,2,0,23638,34877.45
1787686080,211.9,212.07,211.9,212.04,,,,,,,,,,1780925400000,1787686140000,21420,2,0,20927,34913.25
1787686200,212.04,212.1,211.92,212.03,,,,,,,,,,1780925400000,1787686260000,21422,2,0,46336,36005.65
1787686320,212.04,212.05,211.9,212.01,,,,,,,,,,1780925400000,1787686380000,21424,2,0,24862,36536.25
1787686440,212,212.28,212,212.26,,,,,,,,,,1780925400000,1787686500000,21426,2,0,27980,35957.65
1787686560,212.26,212.415,212.255,212.37,,,,,,,,,,1780925400000,1787686620000,21428,2,0,25329,35634.4
1787686680,212.36,212.51,212.33,212.45,,,,,,,,,,1780925400000,1787686740000,21430,2,0,27308,35843.4
1787686800,212.455,212.615,212.43,212.57,,,,,,,,,,1780925400000,1787686860000,21432,2,0,37364,34928.4
1787686920,212.575,212.77,212.575,212.65,,,,,,,,,,1780925400000,1787686980000,21434,2,0,48016,35870.4
1787687040,212.64,212.64,212.36,212.36,,,,,,,,,,1780925400000,1787687100000,21436,2,0,46661,36815.3
1787687160,212.36,212.56,212.355,212.47,,,,,,,,,,1780925400000,1787687220000,21438,2,0,31715,36359.8
1787687280,212.48,212.54,212.33,212.4,,,,,,,,,,1780925400000,1787687340000,21440,2,0,39954,35861.75
1787687400,212.39,212.45,212.23,212.37,,,,,,,,,,1780925400000,1787687460000,21442,2,0,52392,37429.65
1787687520,212.38,212.77,212.38,212.73,,,,,,,,,,1780925400000,1787687580000,21444,2,0,50467,38094.6
1787687640,212.75,213.19,212.72,212.93,,,,,,,,,,1780925400000,1787687700000,21446,2,0,116550,40880.7
1787687760,212.94,213.08,212.87,212.93,,,,,,,,,,1780925400000,1787687820000,21448,2,0,75664,41935.2
1787687880,212.94,213.22,212.91,213,,,,,,,,,,1780925400000,1787687940000,21450,2,0,238894,51678.35
