hypothesis_id,feature_a,state_a,feature_b,state_b,effect_type,symbol,total_n,binary_n,favorable_n,adverse_n,both_n,unresolved_n,favorable_first_pct,avg_mfe_pct,avg_mae_pct,median_mfe_pct,median_mae_pct,symbol_n,trade_date_n
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_ALIGNED,market_3idx_prior_5d_state,ALL_3_ALIGNED,NEGATIVE_REPLICATING,TXN,8,8,2,6,0,0,25.0,2.195449679430594,0.8202864846066003,1.8257420703387677,0.8480981701723562,1,8
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_ALIGNED,market_3idx_prior_5d_state,ALL_3_ALIGNED,NEGATIVE_REPLICATING,UBER,7,7,3,4,0,0,42.857142857142854,1.8180126548448219,2.4671961649588954,0.7758559328066078,1.6169965919802698,1,7
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_ALIGNED,market_3idx_prior_5d_state,ALL_3_ALIGNED,NEGATIVE_REPLICATING,UNH,7,7,3,4,0,0,42.857142857142854,0.8113156011705387,1.352691958407126,0.4319575452618466,1.4896008993816783,1,7
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_ALIGNED,market_3idx_prior_5d_state,ALL_3_ALIGNED,NEGATIVE_REPLICATING,UPS,5,5,3,2,0,0,60.0,0.9082042660348641,0.967302397043397,0.6421381464769134,0.8603145235892624,1,5
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_ALIGNED,market_3idx_prior_5d_state,ALL_3_ALIGNED,NEGATIVE_REPLICATING,URI,3,2,1,1,1,0,50.0,1.0759494492902155,2.0471002095179602,0.7661641958390545,2.288749264232821,1,3
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_ALIGNED,market_3idx_prior_5d_state,ALL_3_ALIGNED,NEGATIVE_REPLICATING,V,2,2,1,1,0,0,50.0,1.0524820335044722,1.2374160945179107,1.0524820335044722,1.2374160945179107,1,2
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_ALIGNED,market_3idx_prior_5d_state,ALL_3_ALIGNED,NEGATIVE_REPLICATING,VRTX,2,2,1,1,0,0,50.0,0.3919844416791444,3.996346079725771,0.3919844416791444,3.996346079725771,1,2
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_ALIGNED,market_3idx_prior_5d_state,ALL_3_ALIGNED,NEGATIVE_REPLICATING,WMT,2,2,1,1,0,0,50.0,1.3336028510709477,0.5735050798435669,1.3336028510709477,0.5735050798435669,1,2
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_ALIGNED,market_3idx_prior_5d_state,ALL_3_ALIGNED,NEGATIVE_REPLICATING,XOM,6,6,5,1,0,0,83.33333333333333,0.9433185022766515,1.140582552864536,0.5903413193463548,0.7656931399501787,1,6
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,AAPL,2,2,0,2,0,0,0.0,0.808261019287678,0.6887855735540666,0.808261019287678,0.6887855735540666,1,2
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,ABBV,3,3,2,1,0,0,66.66666666666667,0.7750497993135589,0.952373506469406,0.9383933832354832,1.2897453244004158,1,3
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,ABNB,3,3,1,2,0,0,33.333333333333336,0.8097289363734044,1.9454293278749766,0.9865080516466078,1.6901204120121744,1,3
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,ADBE,8,8,4,4,0,0,50.0,1.9939119155556573,1.3171583222577512,2.149458433880024,1.2981416240514068,1,8
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,AMAT,12,12,6,6,0,0,50.0,2.3858744290522043,2.012350094403351,1.700041735968382,1.7166426097276828,1,12
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,AMD,12,12,5,7,0,0,41.666666666666664,3.52187884313807,1.7842088067811013,3.122290895860311,1.277663638207375,1,12
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,AMGN,2,2,1,1,0,0,50.0,0.8244659968453996,1.7501514943994543,0.8244659968453996,1.7501514943994543,1,2
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,AMZN,4,4,1,3,0,0,25.0,0.7615605795208157,2.0076520622735035,0.4231840773896267,2.018936458606805,1,4
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,ANET,8,8,4,4,0,0,50.0,2.7148271222468345,1.7784844655326966,3.040194401915976,1.248274527637012,1,8
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,APP,14,12,9,3,2,0,75.0,3.133592434400152,1.4271753821096966,3.251281501770865,0.9198021636768441,1,14
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,ARM,8,7,4,3,1,0,57.142857142857146,3.148972102355448,2.5731330271011257,3.051674071243042,1.0510687231262321,1,8
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,ASML,12,12,5,7,0,0,41.666666666666664,2.0303943713430814,1.2326332338862296,2.104970381129868,1.156040665679155,1,12
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,AVGO,5,5,1,4,0,0,20.0,0.7877775508268983,1.6752349400713484,0.5702632465470018,1.5397001106973947,1,5
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,AXON,3,3,2,1,0,0,66.66666666666667,1.160445528915691,6.670508439056893,1.2307407578772018,5.530172886435928,1,3
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,AXP,3,3,2,1,0,0,66.66666666666667,0.8230587930567278,0.6641334577863954,1.1824349911638419,0.7300989166274194,1,3
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,BA,8,8,5,3,0,0,62.5,1.8014094760782187,0.8022845993655296,2.003137366181616,0.5232686907837689,1,8
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,BAC,5,5,2,3,0,0,40.0,0.6017149092751839,1.496245794324118,0.5783805345033888,1.5184592247610786,1,5
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,BKNG,4,3,0,3,1,0,0.0,1.1148812092683416,1.693217216214177,0.5982678283855886,1.5733650318154746,1,4
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,BMY,6,6,3,3,0,0,50.0,0.7736990957664,2.0509420507637155,0.6945735905446888,2.3909629778881287,1,6
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,C,6,6,4,2,0,0,66.66666666666667,1.297438530545475,2.0006593975687417,1.2682844938310665,1.4574823823474503,1,6
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,CAT,5,5,4,1,0,0,80.0,1.6403814053586843,0.7230535034881067,1.2262961793495433,0.7893779602147174,1,5
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,CEG,5,5,3,2,0,0,60.0,1.9106615542611334,1.5992127984748579,1.5161203473110305,0.918554807103494,1,5
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,CMCSA,4,4,2,2,0,0,50.0,0.7839086434332398,1.1675919960194048,0.5496930319341254,1.2951778030147176,1,4
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,CME,1,1,0,1,0,0,0.0,0.26868415470550483,0.7212048363147718,0.26868415470550483,0.7212048363147718,1,1
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,CMG,5,5,1,4,0,0,20.0,3.3504607847510868,1.1010916329557818,2.443897940362747,0.9375960651706108,1,5
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,COIN,5,5,3,2,0,0,60.0,3.00859164254907,3.1199683644517036,3.0287891088490566,2.729181245626304,1,5
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,COP,1,1,1,0,0,0,100.0,1.5215245185304993,1.3675351998705274,1.5215245185304993,1.3675351998705274,1,1
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,COST,4,4,3,1,0,0,75.0,0.7184108044714974,1.0175159597495733,0.6857319072510679,0.7263315588095981,1,4
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,CRM,4,4,3,1,0,0,75.0,2.4141789853682702,1.3839249164443173,2.9394279247012545,0.9617508993980912,1,4
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,CRWD,7,7,4,3,0,0,57.142857142857146,1.2568382999120733,2.6301431315026202,1.4643265136566586,2.1549485927926084,1,7
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,CSCO,7,7,4,3,0,0,57.142857142857146,0.9641797554687203,0.9052257201002681,0.899760365329841,0.8713133333535948,1,7
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,CVS,5,5,2,3,0,0,40.0,0.6197406726805454,1.7359808480286127,0.6298708231023843,1.5610830418447965,1,5
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,DASH,5,5,3,2,0,0,60.0,1.2817076094775888,2.9369556597773387,1.0519860364185387,2.264364562694586,1,5
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,DDOG,7,7,5,2,0,0,71.42857142857143,3.4552030671172704,1.711257689914145,4.281766602718469,2.2572554639914073,1,7
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,DE,2,2,2,0,0,0,100.0,3.111064226284965,0.19413304801043874,3.111064226284965,0.19413304801043874,1,2
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,DELL,8,8,4,4,0,0,50.0,3.0537021591580125,1.9942179587902238,3.145351828601426,1.7461117640025083,1,8
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,DIS,4,4,2,2,0,0,50.0,1.3028838814528743,0.49385035240815617,1.2900744831716997,0.3971495237139554,1,4
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,ETN,1,1,0,1,0,0,0.0,0.40934264387189706,1.8781603660004844,0.40934264387189706,1.8781603660004844,1,1
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,FDX,3,3,2,1,0,0,66.66666666666667,2.6960170226590168,0.3364676817226934,1.6057622414590598,0.31983083327827566,1,3
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,GE,8,8,3,5,0,0,37.5,0.9744481398934846,1.493851804078445,0.5967186467638061,1.3433688065571578,1,8
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,GILD,2,2,1,1,0,0,50.0,2.4419725100681817,0.5152378446751337,2.4419725100681817,0.5152378446751337,1,2
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,GOOG,10,10,5,5,0,0,50.0,1.9354988535601265,1.149727066314624,1.019630429973368,0.8486302227965866,1,10
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,GS,9,9,6,3,0,0,66.66666666666667,2.333613976889481,0.9205454592540282,1.7337018680899783,0.28993288590604516,1,9
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,HAL,3,2,1,1,1,0,50.0,1.0380209670572793,2.1730775176293515,1.0902746169018498,2.869461790068401,1,3
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,HD,3,3,2,1,0,0,66.66666666666667,0.5968994694973658,1.268007707171816,0.513478670974679,1.2571512395481956,1,3
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,HON,4,4,3,1,0,0,75.0,1.1821740493870312,1.3391492879615985,0.8055270426018474,1.5684844993677165,1,4
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,HOOD,8,8,7,1,0,0,87.5,4.150257599764062,1.03388973519136,4.473862035309658,1.0284932352251763,1,8
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,IBM,11,11,7,4,0,0,63.63636363636363,1.4397713581626623,1.758479573398086,0.9899428120686331,1.7385549536956209,1,11
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,INTC,10,10,5,5,0,0,50.0,2.4275904740391234,2.5453903043857142,2.4501558642729697,1.8464374530126966,1,10
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,ISRG,6,6,3,3,0,0,50.0,1.422858059838492,1.134732431702323,1.263614648059855,0.5708118100645526,1,6
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,IWM,5,4,3,1,0,1,75.0,1.0561016600993887,0.40331575107795625,0.8583381419503735,0.24163300634738025,1,5
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,JNJ,2,2,0,2,0,0,0.0,0.2501947776331585,1.8563171495426227,0.2501947776331585,1.8563171495426227,1,2
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,JPM,4,4,2,2,0,0,50.0,0.7968636375512518,1.0346192379773036,0.8369214087522459,0.7790578297187907,1,4
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,KLAC,11,11,8,3,0,0,72.72727272727273,2.237442651903691,1.8806573869699548,1.5052199799706392,1.8951978254303767,1,11
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,LLY,6,6,1,5,0,0,16.666666666666668,0.9750041058574053,1.597978932990384,1.0089578059589326,1.2188811877379024,1,6
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,LMT,2,2,1,1,0,0,50.0,0.8988170240933749,1.608318828241344,0.8988170240933749,1.608318828241344,1,2
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,LOW,3,3,1,2,0,0,33.333333333333336,0.6096619525878014,1.355665985098108,0.661399963255541,0.951681058239953,1,3
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,LRCX,10,10,4,6,0,0,40.0,2.760673901922691,2.6747118405578294,2.047051550678353,2.1752482154098614,1,10
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,LULU,10,10,6,4,0,0,60.0,1.9421462441002517,1.778082201333973,1.7749840822081926,1.1301481561809652,1,10
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,MA,1,1,0,1,0,0,0.0,1.246836036373859,0.6871660260617,1.246836036373859,0.6871660260617,1,1
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,MCD,2,2,1,1,0,0,50.0,2.0182190273380365,0.5045258847006027,2.0182190273380365,0.5045258847006027,1,2
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,META,10,10,7,3,0,0,70.0,1.6454926832972951,1.0412658371888148,1.0073723700021444,0.6234698764242929,1,10
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,MNDY,9,9,5,4,0,0,55.55555555555556,3.1645813378195595,2.423317846861374,3.1869688385269157,1.57253599114066,1,9
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,MRK,2,2,0,2,0,0,0.0,0.055978563448244666,1.9456727467510495,0.055978563448244666,1.9456727467510495,1,2
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,MRNA,8,7,7,0,1,0,100.0,3.2038059931753473,4.05167431441563,3.102640238910202,3.001233828717563,1,8
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,MRVL,12,10,5,5,2,0,50.0,3.114297172814858,2.9896857124101337,1.9220699046971488,2.3239042663370895,1,12
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,MS,5,5,3,2,0,0,60.0,0.8822905330216984,1.3316980192407584,0.7615726934899283,0.9515435103476524,1,5
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,MSFT,8,8,4,4,0,0,50.0,1.115589261330669,1.1101784959330465,0.9763034671003259,0.834091023901794,1,8
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,MU,15,12,7,5,3,0,58.333333333333336,3.205385253197291,3.1344412759662323,2.5934065934065944,3.126206694159988,1,15
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,NEE,3,3,1,2,0,0,33.333333333333336,0.41544129901501775,1.4135427432321228,0.6076186024772097,1.3078049801213643,1,3
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,NFLX,5,5,4,1,0,0,80.0,1.3891054276496226,0.9614617387590174,1.315222078482103,0.8840017248814223,1,5
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,NKE,7,7,4,3,0,0,57.142857142857146,0.9228708017780302,1.8273096851300716,0.5441824306815075,1.9610003305056751,1,7
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,NOW,4,4,1,3,0,0,25.0,1.4940032163644394,2.52236521440667,1.6213072524824024,1.9306612274712824,1,4
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,NVDA,10,10,6,4,0,0,60.0,1.8306702992632737,1.338020808939619,1.8338716004989433,1.594774767636558,1,10
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,ORCL,7,7,4,3,0,0,57.142857142857146,2.2012687264097335,3.6942063436362145,1.0321734327533862,1.8991596638655386,1,7
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,OXY,3,3,2,1,0,0,66.66666666666667,3.1059103837898614,0.30644408226487324,3.709064592002889,0.10855798805862542,1,3
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,PANW,7,7,3,4,0,0,42.857142857142854,1.8969426274606473,1.4828576894822627,1.8641442637459922,1.4067071798334458,1,7
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,PEP,4,3,2,1,0,1,66.66666666666667,0.7743179880507698,0.6734653315862698,0.8063376505205611,0.5507313523813743,1,4
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,PFE,3,3,1,2,0,0,33.333333333333336,0.6120275972491758,1.1727995235364055,0.6782167079168194,0.8217886492451766,1,3
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,PLTR,5,5,2,3,0,0,40.0,4.072241797317699,1.6722566205973048,2.3773757429299107,1.5888300433317317,1,5
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,PYPL,1,1,1,0,0,0,100.0,1.1673850574712619,1.0506465517241395,1.1673850574712619,1.0506465517241395,1,1
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,QCOM,9,8,4,4,1,0,50.0,2.5054040075946884,2.248865952012963,2.39196109652709,0.8764500092064059,1,9
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,QQQ,18,18,10,8,0,0,55.55555555555556,0.7675198724686262,0.6365490831764915,0.5985236427561602,0.6673415931589964,1,18
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,RBLX,6,6,4,2,0,0,66.66666666666667,2.6742038467720186,2.176884530609623,2.3207610288414693,2.1036321048759663,1,6
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,RTX,3,3,2,1,0,0,66.66666666666667,2.366975273499712,0.8242236208408227,2.161654135338348,0.2869014641867889,1,3
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,SBUX,4,4,2,2,0,0,50.0,1.2345917563194249,1.3691246586278882,1.1715362681756647,1.1181144656846453,1,4
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,SCHW,1,1,1,0,0,0,100.0,1.163099474215305,0.9400393010781145,1.163099474215305,0.9400393010781145,1,1
H5B,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,market_3idx_prior_5d_state,ALL_3_OPPOSING,POSITIVE_REPLICATING,SHOP,8,7,3,4,1,0,42.857142857142854,3.3226171703258953,1.5053591553509043,2.3400873663298185,1.192080654557544,1,8
