symbol,trade_date,direction,outcome,research_period,quarter,c1_close,c2_close,pm_directional_level,ah_directional_level,pd_directional_level,c1_pm_beyond,c1_ah_beyond,c1_pd_beyond,c2_pm_beyond_calc,c2_ah_beyond_calc,c2_pd_beyond_calc,c1_levels_cleared_n,c2_levels_cleared_calc_n,levels_newly_cleared_by_c2_n,c1_cleared_pattern,c2_break_level_n,c2_break_count_state
SCHW,2026-03-16,BULL,FAVORABLE_FIRST,VALIDATION,2026Q1,94.15,94.145,94.05,93.14,93.8,True,True,True,True,True,True,3,3,0,PM+AH+PD,0,NO_C2_LEVEL_BREAK
SCHW,2026-04-22,BEAR,FAVORABLE_FIRST,VALIDATION,2026Q2,91.71,91.71,91.97,91.9,91.83,True,True,True,True,True,True,3,3,0,PM+AH+PD,0,NO_C2_LEVEL_BREAK
SCHW,2026-05-27,BEAR,FAVORABLE_FIRST,VALIDATION,2026Q2,88.95,88.67,89.35,89.4,89.365,True,True,True,True,True,True,3,3,0,PM+AH+PD,0,NO_C2_LEVEL_BREAK
SHOP,2025-06-26,BEAR,FAVORABLE_FIRST,DISCOVERY,2025Q2,112.94,112.38,113.21,113.7235,112.86,True,True,False,True,True,True,2,3,1,PM+AH,1,ONE_C2_LEVEL_BREAK
SHOP,2025-07-23,BEAR,FAVORABLE_FIRST,DISCOVERY,2025Q3,120.8915,120.01,122.4,123.71,122.54,True,True,True,True,True,True,3,3,0,PM+AH+PD,0,NO_C2_LEVEL_BREAK
SHOP,2025-10-16,BULL,FAVORABLE_FIRST,DISCOVERY,2025Q4,163.91,164.025,163.89,157.15,158.665,True,True,True,True,True,True,3,3,0,PM+AH+PD,0,NO_C2_LEVEL_BREAK
SHOP,2025-12-15,BULL,FAVORABLE_FIRST,DISCOVERY,2025Q4,167.025,167.5,167.0,164.9,164.67,True,True,True,True,True,True,3,3,0,PM+AH+PD,0,NO_C2_LEVEL_BREAK
SHOP,2025-12-18,BULL,ADVERSE_FIRST,DISCOVERY,2025Q4,168.1781,170.565,167.19,163.2499,170.33,True,True,False,True,True,True,2,3,1,PM+AH,1,ONE_C2_LEVEL_BREAK
SHOP,2026-01-14,BEAR,ADVERSE_FIRST,VALIDATION,2026Q1,164.32,163.41,164.85,167.01,164.7,True,True,True,True,True,True,3,3,0,PM+AH+PD,0,NO_C2_LEVEL_BREAK
SHOP,2026-02-03,BEAR,FAVORABLE_FIRST,VALIDATION,2026Q1,130.54,129.84,130.98,131.75,130.48,True,True,False,True,True,True,2,3,1,PM+AH,1,ONE_C2_LEVEL_BREAK
SHOP,2026-04-07,BEAR,ADVERSE_FIRST,VALIDATION,2026Q2,117.22,116.838,117.0,118.2,117.1,False,True,False,True,True,True,1,3,2,AH,2,MULTIPLE_C2_LEVEL_BREAKS
SHOP,2026-04-23,BEAR,FAVORABLE_FIRST,VALIDATION,2026Q2,128.68,127.3175,128.0,129.19,131.25,False,True,True,True,True,True,2,3,1,AH+PD,1,ONE_C2_LEVEL_BREAK
SHOP,2026-06-03,BEAR,FAVORABLE_FIRST,VALIDATION,2026Q2,114.485,114.01,114.67,116.66,115.535,True,True,True,True,True,True,3,3,0,PM+AH+PD,0,NO_C2_LEVEL_BREAK
SLB,2025-07-01,BEAR,ADVERSE_FIRST,DISCOVERY,2025Q3,33.735,33.59,33.65,33.7405,33.72,False,True,False,True,True,True,1,3,2,AH,2,MULTIPLE_C2_LEVEL_BREAKS
SLB,2026-02-04,BULL,ADVERSE_FIRST,VALIDATION,2026Q1,50.01,50.43,49.962,49.9,49.795,True,True,True,True,True,True,3,3,0,PM+AH+PD,0,NO_C2_LEVEL_BREAK
SLB,2026-05-08,BEAR,ADVERSE_FIRST,VALIDATION,2026Q2,52.95,52.79,53.01,53.0,52.8,True,True,False,True,True,True,2,3,1,PM+AH,1,ONE_C2_LEVEL_BREAK
SLB,2026-06-01,BEAR,ADVERSE_FIRST,VALIDATION,2026Q2,54.695,54.26,54.45,54.42,54.36,False,False,False,True,True,True,0,3,3,NONE,3,MULTIPLE_C2_LEVEL_BREAKS
SLB,2026-06-15,BEAR,ADVERSE_FIRST,VALIDATION,2026Q2,55.31,54.831,55.09,56.11,55.69,False,True,True,True,True,True,2,3,1,AH+PD,1,ONE_C2_LEVEL_BREAK
SLB,2026-07-01,BEAR,ADVERSE_FIRST,VALIDATION,2026Q3,45.96,45.844,45.87,46.37,46.17,False,True,True,True,True,True,2,3,1,AH+PD,1,ONE_C2_LEVEL_BREAK
SLB,2026-07-22,BULL,FAVORABLE_FIRST,VALIDATION,2026Q3,47.25,47.375,47.2,46.89,46.725,True,True,True,True,True,True,3,3,0,PM+AH+PD,0,NO_C2_LEVEL_BREAK
SNOW,2025-12-01,BEAR,ADVERSE_FIRST,DISCOVERY,2025Q4,248.36,246.92,247.7,251.1,248.845,False,True,True,True,True,True,2,3,1,AH+PD,1,ONE_C2_LEVEL_BREAK
SNOW,2025-12-05,BEAR,ADVERSE_FIRST,DISCOVERY,2025Q4,230.855,229.1,232.53,234.4,234.0301,True,True,True,True,True,True,3,3,0,PM+AH+PD,0,NO_C2_LEVEL_BREAK
SNOW,2026-01-29,BEAR,FAVORABLE_FIRST,VALIDATION,2026Q1,204.8901,201.79,206.0,208.0,214.15,True,True,True,True,True,True,3,3,0,PM+AH+PD,0,NO_C2_LEVEL_BREAK
SNOW,2026-04-23,BEAR,FAVORABLE_FIRST,VALIDATION,2026Q2,146.795,144.545,148.01,149.2001,151.01,True,True,True,True,True,True,3,3,0,PM+AH+PD,0,NO_C2_LEVEL_BREAK
SNOW,2026-04-24,BEAR,FAVORABLE_FIRST,VALIDATION,2026Q2,140.89,140.02,142.36,146.4,141.0158,True,True,True,True,True,True,3,3,0,PM+AH+PD,0,NO_C2_LEVEL_BREAK
SNOW,2026-06-18,BEAR,ADVERSE_FIRST,VALIDATION,2026Q2,230.19,224.52,230.62,232.5,230.62,True,True,True,True,True,True,3,3,0,PM+AH+PD,0,NO_C2_LEVEL_BREAK
SNOW,2026-06-23,BEAR,ADVERSE_FIRST,VALIDATION,2026Q2,223.0,222.205,222.25,225.0,225.19,False,True,True,True,True,True,2,3,1,AH+PD,1,ONE_C2_LEVEL_BREAK
SPY,2025-08-04,BULL,FAVORABLE_FIRST,DISCOVERY,2025Q3,626.18,626.47,626.33,623.7583,626.34,False,True,False,True,True,True,1,3,2,AH,2,MULTIPLE_C2_LEVEL_BREAKS
T,2025-10-02,BEAR,FAVORABLE_FIRST,DISCOVERY,2025Q4,27.29,27.2199,27.39,27.53,27.52,True,True,True,True,True,True,3,3,0,PM+AH+PD,0,NO_C2_LEVEL_BREAK
T,2025-10-22,BEAR,ADVERSE_FIRST,DISCOVERY,2025Q4,24.67,24.47,24.86,26.01,25.9,True,True,True,True,True,True,3,3,0,PM+AH+PD,0,NO_C2_LEVEL_BREAK
T,2026-04-14,BEAR,ADVERSE_FIRST,VALIDATION,2026Q2,25.14,25.07,25.11,25.58,25.4,False,True,True,True,True,True,2,3,1,AH+PD,1,ONE_C2_LEVEL_BREAK
T,2026-07-17,BULL,ADVERSE_FIRST,VALIDATION,2026Q3,22.59,22.6199,22.52,22.3,22.175,True,True,True,True,True,True,3,3,0,PM+AH+PD,0,NO_C2_LEVEL_BREAK
TEAM,2025-06-10,BEAR,FAVORABLE_FIRST,DISCOVERY,2025Q2,213.43,212.0,214.0,214.99,212.8726,True,True,False,True,True,True,2,3,1,PM+AH,1,ONE_C2_LEVEL_BREAK
TEAM,2025-08-06,BULL,ADVERSE_FIRST,DISCOVERY,2025Q3,188.165,188.89,186.2,185.44,186.85,True,True,True,True,True,True,3,3,0,PM+AH+PD,0,NO_C2_LEVEL_BREAK
TEAM,2026-01-29,BEAR,FAVORABLE_FIRST,VALIDATION,2026Q1,120.36,117.7901,125.0,130.0,133.61,True,True,True,True,True,True,3,3,0,PM+AH+PD,0,NO_C2_LEVEL_BREAK
TEAM,2026-02-03,BEAR,FAVORABLE_FIRST,VALIDATION,2026Q1,108.8875,107.96,110.51,113.7,113.47,True,True,True,True,True,True,3,3,0,PM+AH+PD,0,NO_C2_LEVEL_BREAK
TEAM,2026-03-05,BULL,FAVORABLE_FIRST,VALIDATION,2026Q1,79.29,79.39,78.01,77.8,78.2999,True,True,True,True,True,True,3,3,0,PM+AH+PD,0,NO_C2_LEVEL_BREAK
TEAM,2026-07-28,BULL,ADVERSE_FIRST,VALIDATION,2026Q3,99.06,99.64,98.89,96.5,97.73,True,True,True,True,True,True,3,3,0,PM+AH+PD,0,NO_C2_LEVEL_BREAK
TGT,2025-07-31,BEAR,ADVERSE_FIRST,DISCOVERY,2025Q3,102.1,101.7,102.0,102.5078,102.34,False,True,True,True,True,True,2,3,1,AH+PD,1,ONE_C2_LEVEL_BREAK
TGT,2025-08-06,BULL,FAVORABLE_FIRST,DISCOVERY,2025Q3,103.9,104.58,103.06,102.9904,102.96,True,True,True,True,True,True,3,3,0,PM+AH+PD,0,NO_C2_LEVEL_BREAK
TGT,2025-08-07,BULL,ADVERSE_FIRST,DISCOVERY,2025Q3,106.6253,106.75,106.5,105.8992,106.36,True,True,True,True,True,True,3,3,0,PM+AH+PD,0,NO_C2_LEVEL_BREAK
TGT,2025-10-10,BEAR,FAVORABLE_FIRST,DISCOVERY,2025Q4,88.55,88.545,88.7,89.01,88.62,True,True,True,True,True,True,3,3,0,PM+AH+PD,0,NO_C2_LEVEL_BREAK
TGT,2025-12-30,BEAR,ADVERSE_FIRST,DISCOVERY,2025Q4,97.6754,97.3,97.96,97.7474,97.71,True,True,True,True,True,True,3,3,0,PM+AH+PD,0,NO_C2_LEVEL_BREAK
TGT,2026-05-13,BEAR,ADVERSE_FIRST,VALIDATION,2026Q2,120.285,119.77,120.31,120.5,120.06,True,True,False,True,True,True,2,3,1,PM+AH,1,ONE_C2_LEVEL_BREAK
TMO,2025-06-30,BEAR,ADVERSE_FIRST,DISCOVERY,2025Q2,407.42,406.115,409.61,408.0,406.95,True,True,False,True,True,True,2,3,1,PM+AH,1,ONE_C2_LEVEL_BREAK
TMO,2025-07-21,BEAR,FAVORABLE_FIRST,DISCOVERY,2025Q3,413.24,408.36,413.5,414.75,411.41,True,True,False,True,True,True,2,3,1,PM+AH,1,ONE_C2_LEVEL_BREAK
TMO,2025-10-27,BEAR,ADVERSE_FIRST,DISCOVERY,2025Q4,569.48,569.15,569.4988,572.5,569.79,True,True,True,True,True,True,3,3,0,PM+AH+PD,0,NO_C2_LEVEL_BREAK
TMO,2025-11-20,BULL,FAVORABLE_FIRST,DISCOVERY,2025Q4,576.215,576.27,574.31,573.79,574.62,True,True,True,True,True,True,3,3,0,PM+AH+PD,0,NO_C2_LEVEL_BREAK
TMO,2025-12-02,BEAR,ADVERSE_FIRST,DISCOVERY,2025Q4,580.63,581.06,582.01,585.15,582.75,True,True,True,True,True,True,3,3,0,PM+AH+PD,0,NO_C2_LEVEL_BREAK
TMO,2026-01-28,BEAR,FAVORABLE_FIRST,VALIDATION,2026Q1,615.02,613.38,615.5,623.91,618.0,True,True,True,True,True,True,3,3,0,PM+AH+PD,0,NO_C2_LEVEL_BREAK
TMO,2026-06-09,BULL,FAVORABLE_FIRST,VALIDATION,2026Q2,475.695,476.9525,469.71,469.63,476.42,True,True,False,True,True,True,2,3,1,PM+AH,1,ONE_C2_LEVEL_BREAK
TMO,2026-06-25,BULL,FAVORABLE_FIRST,VALIDATION,2026Q2,497.12,502.985,493.01,492.8,492.9999,True,True,True,True,True,True,3,3,0,PM+AH+PD,0,NO_C2_LEVEL_BREAK
TMO,2026-07-28,BULL,ADVERSE_FIRST,VALIDATION,2026Q3,575.605,578.745,571.99,559.53,568.35,True,True,True,True,True,True,3,3,0,PM+AH+PD,0,NO_C2_LEVEL_BREAK
TMO,2026-08-19,BULL,FAVORABLE_FIRST,VALIDATION,2026Q3,597.535,603.6,594.03,589.09,592.22,True,True,True,True,True,True,3,3,0,PM+AH+PD,0,NO_C2_LEVEL_BREAK
TMUS,2025-06-23,BULL,ADVERSE_FIRST,DISCOVERY,2025Q2,223.1505,224.15,222.99,222.0,223.2,True,True,False,True,True,True,2,3,1,PM+AH,1,ONE_C2_LEVEL_BREAK
TMUS,2026-06-17,BEAR,ADVERSE_FIRST,VALIDATION,2026Q2,181.87,180.95,182.0,184.36,184.01,True,True,True,True,True,True,3,3,0,PM+AH+PD,0,NO_C2_LEVEL_BREAK
TQQQ,2025-12-19,BULL,FAVORABLE_FIRST,DISCOVERY,2025Q4,52.4,52.575,52.42,51.61,52.46,False,True,False,True,True,True,1,3,2,AH,2,MULTIPLE_C2_LEVEL_BREAKS
TQQQ,2026-08-06,BEAR,FAVORABLE_FIRST,VALIDATION,2026Q3,70.8,70.6448,70.81,72.3,72.74,True,True,True,True,True,True,3,3,0,PM+AH+PD,0,NO_C2_LEVEL_BREAK
TSLA,2025-06-23,BULL,ADVERSE_FIRST,DISCOVERY,2025Q2,330.9368,335.4101,327.97,323.75,332.36,True,True,False,True,True,True,2,3,1,PM+AH,1,ONE_C2_LEVEL_BREAK
TSLA,2025-06-27,BEAR,ADVERSE_FIRST,DISCOVERY,2025Q2,322.24,321.225,324.0,324.4,323.61,True,True,True,True,True,True,3,3,0,PM+AH+PD,0,NO_C2_LEVEL_BREAK
TSLA,2025-07-14,BULL,FAVORABLE_FIRST,DISCOVERY,2025Q3,319.1697,320.4191,317.81,313.74,314.09,True,True,True,True,True,True,3,3,0,PM+AH+PD,0,NO_C2_LEVEL_BREAK
TSLA,2025-12-15,BULL,FAVORABLE_FIRST,DISCOVERY,2025Q4,473.65,475.07,470.45,459.34,463.01,True,True,True,True,True,True,3,3,0,PM+AH+PD,0,NO_C2_LEVEL_BREAK
TSLA,2025-12-29,BEAR,ADVERSE_FIRST,DISCOVERY,2025Q4,467.4489,464.0608,467.25,473.82,473.82,False,True,True,True,True,True,2,3,1,AH+PD,1,ONE_C2_LEVEL_BREAK
TSLA,2026-02-23,BEAR,FAVORABLE_FIRST,VALIDATION,2026Q1,406.78,404.859,406.5,410.8598,405.5,False,True,False,True,True,True,1,3,2,AH,2,MULTIPLE_C2_LEVEL_BREAKS
TSLA,2026-02-27,BEAR,ADVERSE_FIRST,VALIDATION,2026Q1,402.85,401.945,402.59,406.2,403.66,False,True,True,True,True,True,2,3,1,AH+PD,1,ONE_C2_LEVEL_BREAK
TSLA,2026-08-06,BEAR,ADVERSE_FIRST,VALIDATION,2026Q3,316.7878,316.315,316.63,320.4,320.28,False,True,True,True,True,True,2,3,1,AH+PD,1,ONE_C2_LEVEL_BREAK
TXN,2026-01-05,BULL,FAVORABLE_FIRST,DISCOVERY,2026Q1,178.33,179.1,178.33,178.0722,178.89,False,True,False,True,True,True,1,3,2,AH,1,ONE_C2_LEVEL_BREAK
TXN,2026-05-22,BULL,FAVORABLE_FIRST,VALIDATION,2026Q2,305.57,305.215,305.2,299.0,303.07,True,True,True,True,True,True,3,3,0,PM+AH+PD,0,NO_C2_LEVEL_BREAK
TXN,2026-08-03,BEAR,FAVORABLE_FIRST,VALIDATION,2026Q3,271.61,269.645,270.71,273.68,273.5901,False,True,True,True,True,True,2,3,1,AH+PD,1,ONE_C2_LEVEL_BREAK
UBER,2025-06-18,BULL,ADVERSE_FIRST,DISCOVERY,2025Q2,85.37,85.645,85.4,84.84,85.4798,False,True,False,True,True,True,1,3,2,AH,2,MULTIPLE_C2_LEVEL_BREAKS
UBER,2026-01-12,BEAR,ADVERSE_FIRST,VALIDATION,2026Q1,84.4015,83.985,84.18,85.3,84.8838,False,True,True,True,True,True,2,3,1,AH+PD,1,ONE_C2_LEVEL_BREAK
UBER,2026-03-05,BULL,FAVORABLE_FIRST,VALIDATION,2026Q1,77.16,77.17,76.74,76.7987,77.04,True,True,True,True,True,True,3,3,0,PM+AH+PD,0,NO_C2_LEVEL_BREAK
UBER,2026-06-17,BEAR,FAVORABLE_FIRST,VALIDATION,2026Q2,72.765,72.63,72.8103,72.99,72.77,True,True,True,True,True,True,3,3,0,PM+AH+PD,0,NO_C2_LEVEL_BREAK
UBER,2026-08-20,BULL,ADVERSE_FIRST,VALIDATION,2026Q3,78.75,79.425,78.62,78.5,79.31,True,True,False,True,True,True,2,3,1,PM+AH,1,ONE_C2_LEVEL_BREAK
UNH,2025-07-07,BEAR,FAVORABLE_FIRST,DISCOVERY,2025Q3,307.85,306.59,307.33,308.56,308.23,False,True,True,True,True,True,2,3,1,AH+PD,1,ONE_C2_LEVEL_BREAK
UNH,2025-07-10,BEAR,ADVERSE_FIRST,DISCOVERY,2025Q3,299.55,297.785,302.2,301.8,298.75,True,True,False,True,True,True,2,3,1,PM+AH,1,ONE_C2_LEVEL_BREAK
UNH,2025-12-10,BEAR,FAVORABLE_FIRST,DISCOVERY,2025Q4,322.41,322.225,322.39,322.7,322.48,False,True,True,True,True,True,2,3,1,AH+PD,1,ONE_C2_LEVEL_BREAK
UNH,2026-01-22,BULL,FAVORABLE_FIRST,VALIDATION,2026Q1,349.535,350.27,347.77,348.35,348.0799,True,True,True,True,True,True,3,3,0,PM+AH+PD,0,NO_C2_LEVEL_BREAK
UNH,2026-06-26,BULL,FAVORABLE_FIRST,VALIDATION,2026Q2,418.28,419.12,417.64,417.4,417.58,True,True,True,True,True,True,3,3,0,PM+AH+PD,0,NO_C2_LEVEL_BREAK
UNH,2026-07-29,BULL,ADVERSE_FIRST,VALIDATION,2026Q3,429.55,430.6,429.8509,428.79,430.46,False,True,False,True,True,True,1,3,2,AH,2,MULTIPLE_C2_LEVEL_BREAKS
UPS,2025-07-30,BEAR,FAVORABLE_FIRST,DISCOVERY,2025Q3,90.4024,90.22,90.75,90.25,90.72,True,False,True,True,True,True,2,3,1,PM+PD,1,ONE_C2_LEVEL_BREAK
UPS,2025-08-18,BEAR,ADVERSE_FIRST,DISCOVERY,2025Q3,86.71,86.7269,87.0,88.48,88.18,True,True,True,True,True,True,3,3,0,PM+AH+PD,0,NO_C2_LEVEL_BREAK
UPS,2025-12-18,BULL,FAVORABLE_FIRST,DISCOVERY,2025Q4,101.395,101.495,101.25,101.1,101.4,True,True,False,True,True,True,2,3,1,PM+AH,1,ONE_C2_LEVEL_BREAK
UPS,2026-08-06,BEAR,ADVERSE_FIRST,VALIDATION,2026Q3,106.57,106.19,107.0,107.531,106.92,True,True,True,True,True,True,3,3,0,PM+AH+PD,0,NO_C2_LEVEL_BREAK
URI,2025-12-03,BEAR,ADVERSE_FIRST,DISCOVERY,2025Q4,800.0,797.0,800.0,800.83,798.88,False,True,False,True,True,True,1,3,2,AH,2,MULTIPLE_C2_LEVEL_BREAKS
URI,2026-07-09,BULL,FAVORABLE_FIRST,VALIDATION,2026Q3,1081.75,1084.4,1070.93,1071.49,1075.02,True,True,True,True,True,True,3,3,0,PM+AH+PD,0,NO_C2_LEVEL_BREAK
V,2025-09-16,BEAR,ADVERSE_FIRST,DISCOVERY,2025Q3,336.23,334.1695,336.0,338.4254,338.39,False,True,True,True,True,True,2,3,1,AH+PD,1,ONE_C2_LEVEL_BREAK
V,2026-01-12,BEAR,FAVORABLE_FIRST,VALIDATION,2026Q1,342.32,340.875,341.7,349.0,349.155,False,True,True,True,True,True,2,3,1,AH+PD,1,ONE_C2_LEVEL_BREAK
V,2026-01-13,BEAR,ADVERSE_FIRST,VALIDATION,2026Q1,334.06,333.05,335.5,343.2,337.32,True,True,True,True,True,True,3,3,0,PM+AH+PD,0,NO_C2_LEVEL_BREAK
V,2026-04-30,BEAR,ADVERSE_FIRST,VALIDATION,2026Q2,330.33,330.11,331.01,332.4,333.79,True,True,True,True,True,True,3,3,0,PM+AH+PD,0,NO_C2_LEVEL_BREAK
V,2026-06-29,BULL,FAVORABLE_FIRST,VALIDATION,2026Q2,339.425,340.16,337.68,337.1626,339.72,True,True,False,True,True,True,2,3,1,PM+AH,1,ONE_C2_LEVEL_BREAK
V,2026-07-15,BEAR,FAVORABLE_FIRST,VALIDATION,2026Q3,351.31,350.895,354.0,355.1393,353.68,True,True,True,True,True,True,3,3,0,PM+AH+PD,0,NO_C2_LEVEL_BREAK
V,2026-07-27,BULL,ADVERSE_FIRST,VALIDATION,2026Q3,359.485,361.0,360.19,355.74,355.84,False,True,True,True,True,True,2,3,1,AH+PD,1,ONE_C2_LEVEL_BREAK
VRTX,2025-12-16,BULL,ADVERSE_FIRST,DISCOVERY,2025Q4,457.93,458.035,457.0,457.05,456.46,True,True,True,True,True,True,3,3,0,PM+AH+PD,0,NO_C2_LEVEL_BREAK
VRTX,2026-01-12,BEAR,FAVORABLE_FIRST,VALIDATION,2026Q1,460.09,457.91,460.0,463.86,463.39,False,True,True,True,True,True,2,3,1,AH+PD,1,ONE_C2_LEVEL_BREAK
VRTX,2026-08-14,BEAR,FAVORABLE_FIRST,VALIDATION,2026Q3,511.345,510.0,511.5,516.44,515.74,True,True,True,True,True,True,3,3,0,PM+AH+PD,0,NO_C2_LEVEL_BREAK
VZ,2025-07-23,BEAR,ADVERSE_FIRST,DISCOVERY,2025Q3,42.26,42.13,42.34,42.73,42.55,True,True,True,True,True,True,3,3,0,PM+AH+PD,0,NO_C2_LEVEL_BREAK
VZ,2026-01-22,BULL,FAVORABLE_FIRST,VALIDATION,2026Q1,39.3324,39.37,39.34,39.3,39.32,False,True,True,True,True,True,2,3,1,AH+PD,1,ONE_C2_LEVEL_BREAK
VZ,2026-02-10,BULL,ADVERSE_FIRST,VALIDATION,2026Q1,47.04,47.09,47.0,47.02,47.07,True,True,False,True,True,True,2,3,1,PM+AH,1,ONE_C2_LEVEL_BREAK
VZ,2026-04-06,BEAR,ADVERSE_FIRST,VALIDATION,2026Q2,49.31,49.16,49.3,49.22,49.28,False,False,False,True,True,True,0,3,3,NONE,3,MULTIPLE_C2_LEVEL_BREAKS
VZ,2026-04-13,BEAR,FAVORABLE_FIRST,VALIDATION,2026Q2,45.82,45.78,45.82,45.9969,45.945,False,True,True,True,True,True,2,3,1,AH+PD,1,ONE_C2_LEVEL_BREAK
WMT,2025-06-12,BEAR,FAVORABLE_FIRST,DISCOVERY,2025Q2,94.62,94.265,94.89,95.65,95.35,True,True,True,True,True,True,3,3,0,PM+AH+PD,0,NO_C2_LEVEL_BREAK
WMT,2025-08-04,BULL,FAVORABLE_FIRST,DISCOVERY,2025Q3,98.655,99.14,98.54,98.55,98.83,True,True,False,True,True,True,2,3,1,PM+AH,1,ONE_C2_LEVEL_BREAK
WMT,2025-10-01,BEAR,FAVORABLE_FIRST,DISCOVERY,2025Q4,102.38,101.941,102.0,102.96,102.72,False,True,True,True,True,True,2,3,1,AH+PD,1,ONE_C2_LEVEL_BREAK
WMT,2025-10-15,BULL,FAVORABLE_FIRST,DISCOVERY,2025Q4,107.795,108.08,107.99,107.5,107.92,False,True,False,True,True,True,1,3,2,AH,2,MULTIPLE_C2_LEVEL_BREAKS
WMT,2026-01-16,BEAR,ADVERSE_FIRST,VALIDATION,2026Q1,118.45,118.27,118.42,119.02,118.73,False,True,True,True,True,True,2,3,1,AH+PD,1,ONE_C2_LEVEL_BREAK
WMT,2026-01-27,BEAR,FAVORABLE_FIRST,VALIDATION,2026Q1,117.3,116.9494,117.3,117.63,117.39,False,True,True,True,True,True,2,3,1,AH+PD,1,ONE_C2_LEVEL_BREAK
WMT,2026-02-19,BULL,ADVERSE_FIRST,VALIDATION,2026Q1,129.7,130.035,128.81,127.01,128.865,True,True,True,True,True,True,3,3,0,PM+AH+PD,0,NO_C2_LEVEL_BREAK
WMT,2026-08-24,BULL,FAVORABLE_FIRST,VALIDATION,2026Q3,104.3,104.75,104.55,103.88,104.28,False,True,True,True,True,True,2,3,1,AH+PD,1,ONE_C2_LEVEL_BREAK
XOM,2025-08-22,BULL,FAVORABLE_FIRST,DISCOVERY,2025Q3,109.9414,110.175,109.73,109.44,109.565,True,True,True,True,True,True,3,3,0,PM+AH+PD,0,NO_C2_LEVEL_BREAK
XOM,2026-02-04,BULL,FAVORABLE_FIRST,VALIDATION,2026Q1,144.51,145.265,144.33,144.112,145.01,True,True,False,True,True,True,2,3,1,PM+AH,1,ONE_C2_LEVEL_BREAK
XOM,2026-03-05,BULL,ADVERSE_FIRST,VALIDATION,2026Q1,151.275,151.91,151.24,150.12,151.16,True,True,True,True,True,True,3,3,0,PM+AH+PD,0,NO_C2_LEVEL_BREAK
XOM,2026-03-24,BULL,FAVORABLE_FIRST,VALIDATION,2026Q1,162.1885,162.97,162.15,161.3,161.42,True,True,True,True,True,True,3,3,0,PM+AH+PD,0,NO_C2_LEVEL_BREAK
XOM,2026-04-08,BEAR,FAVORABLE_FIRST,VALIDATION,2026Q2,152.24,151.9657,152.78,152.01,161.77,True,False,True,True,True,True,2,3,1,PM+PD,1,ONE_C2_LEVEL_BREAK
XOM,2026-04-14,BEAR,FAVORABLE_FIRST,VALIDATION,2026Q2,149.65,149.22,150.0,152.0,151.28,True,True,True,True,True,True,3,3,0,PM+AH+PD,0,NO_C2_LEVEL_BREAK
XOM,2026-04-17,BEAR,FAVORABLE_FIRST,VALIDATION,2026Q2,144.31,144.0,144.75,151.53,149.345,True,True,True,True,True,True,3,3,0,PM+AH+PD,0,NO_C2_LEVEL_BREAK
XOM,2026-08-04,BEAR,FAVORABLE_FIRST,VALIDATION,2026Q3,151.49,150.85,151.26,154.61,152.65,False,True,True,True,True,True,2,3,1,AH+PD,1,ONE_C2_LEVEL_BREAK
