research_period,level_state,context_state,total_n,binary_n,favorable_n,adverse_n,both_n,unresolved_n,favorable_first_pct,c3_confirmation_pct,avg_mfe_pct,avg_mae_pct,median_mfe_pct,median_mae_pct,symbol_n,trade_date_n,level_feature,context_feature
VALIDATION,ONE_OF_3_CLEARED,NEGATIVE_CANDIDATE,32,32,14,18,0,0,43.75,28.125,1.0857157885582387,1.5440012792742948,0.9136108790769307,1.126690237925506,30,26,session_level_clear_state,negative_candidate_state
VALIDATION,ONE_OF_3_CLEARED,OTHER,686,669,314,355,12,5,46.93572496263079,46.35568513119534,1.630302394462397,1.5857139167962113,1.1616826440680588,1.1072104201596102,112,160,session_level_clear_state,negative_candidate_state
VALIDATION,TWO_OF_3_CLEARED,NEGATIVE_CANDIDATE,63,63,21,42,0,0,33.333333333333336,47.61904761904762,1.1005160440279942,1.4205230958564008,0.6594084965486343,1.133440214757101,50,41,session_level_clear_state,negative_candidate_state
VALIDATION,TWO_OF_3_CLEARED,OTHER,1062,1035,522,513,23,4,50.43478260869565,48.21092278719397,1.7360934146607263,1.5016221488020023,1.1660847661676472,1.1273162986082332,112,160,session_level_clear_state,negative_candidate_state
DISCOVERY,ALL_3_CLEARED,LOW_C2_RVOL_MARKET_OPPOSING,22,21,15,6,0,1,71.42857142857143,40.90909090909091,1.3702797219119778,0.7107966098668732,1.1142099899363707,0.5313345529215748,18,18,session_level_clear_state,low_c2_rvol_market_opposition_state
DISCOVERY,ALL_3_CLEARED,OTHER,904,885,482,403,9,10,54.463276836158194,45.575221238938056,1.431392717782209,1.3383855304121721,1.0628005995922611,0.9784219295286789,112,153,session_level_clear_state,low_c2_rvol_market_opposition_state
DISCOVERY,INCOMPLETE,LOW_C2_RVOL_MARKET_OPPOSING,11,10,2,8,0,1,20.0,45.45454545454545,0.5050505832540995,1.2978911065379208,0.41950000293355844,1.3570678416578235,9,11,session_level_clear_state,low_c2_rvol_market_opposition_state
DISCOVERY,INCOMPLETE,OTHER,112,110,48,62,0,2,43.63636363636363,34.82142857142857,0.890093906052555,1.1930700018662368,0.5381319527756946,0.9304641647573231,56,62,session_level_clear_state,low_c2_rvol_market_opposition_state
DISCOVERY,NONE_CLEARED,LOW_C2_RVOL_MARKET_OPPOSING,156,153,85,68,0,3,55.55555555555556,49.35897435897436,1.1938578328189045,1.1178271332502348,0.9040919122239706,0.6261149764138227,80,82,session_level_clear_state,low_c2_rvol_market_opposition_state
DISCOVERY,NONE_CLEARED,OTHER,1028,999,484,515,1,28,48.448448448448445,47.66536964980545,1.2623071010290914,1.2299278911942035,0.8752829243490142,0.8523794600820156,111,159,session_level_clear_state,low_c2_rvol_market_opposition_state
